"Time (JDate)","Azimuth (deg)","Elevation (deg)","Range (km)"
2456971.52168981,235.001,7.029,2302.724349
2456971.52170139,234.900,6.959,2308.531536
2456971.52171296,234.800,6.888,2314.345856
2456971.52172454,234.700,6.818,2320.167249
2456971.52173611,234.602,6.748,2325.995654
2456971.52174769,234.503,6.678,2331.831012
2456971.52175926,234.405,6.608,2337.673264
2456971.52177083,234.308,6.538,2343.522350
2456971.52178241,234.211,6.469,2349.378212
2456971.52179398,234.115,6.399,2355.240793
2456971.52180556,234.019,6.330,2361.110035
2456971.52181713,233.923,6.261,2366.985881
2456971.52182870,233.829,6.192,2372.868273
2456971.52184028,233.734,6.123,2378.757160
2456971.52185185,233.640,6.054,2384.652483
2456971.52186343,233.547,5.985,2390.554189
2456971.52187500,233.454,5.917,2396.462222
2456971.52188657,233.362,5.849,2402.376528
2456971.52189815,233.270,5.781,2408.297055
2456971.52190972,233.179,5.713,2414.223748
2456971.52192130,233.088,5.645,2420.156556
2456971.52193287,232.998,5.577,2426.095425
2456971.52194444,232.908,5.509,2432.040305
2456971.52195602,232.818,5.442,2437.991144
2456971.52196759,232.729,5.375,2443.947891
2456971.52197917,232.641,5.307,2449.910496
2456971.52199074,232.553,5.240,2455.878909
2456971.52200231,232.465,5.173,2461.853079
2456971.52201389,232.378,5.107,2467.832958
2456971.52202546,232.291,5.040,2473.818498
2456971.52203704,232.205,4.973,2479.809649
2456971.52204861,232.119,4.907,2485.806364
2456971.52206019,232.034,4.841,2491.808594
2456971.52207176,231.949,4.775,2497.816294
2456971.52208333,231.864,4.709,2503.829416
2456971.52209491,231.780,4.643,2509.847914
2456971.52210648,231.697,4.577,2515.871741
2456971.52211806,231.614,4.512,2521.900853
2456971.52212963,231.531,4.446,2527.935204
2456971.52214120,231.448,4.381,2533.974748
2456971.52215278,231.366,4.316,2540.019442
2456971.52216435,231.285,4.251,2546.069242
2456971.52217593,231.204,4.186,2552.124103
2456971.52218750,231.123,4.121,2558.183982
2456971.52219907,231.043,4.057,2564.248837
2456971.52221065,230.963,3.992,2570.318624
2456971.52222222,230.883,3.928,2576.393301
2456971.52223380,230.804,3.863,2582.472826
2456971.52224537,230.725,3.799,2588.557157
2456971.52225694,230.647,3.735,2594.646254
2456971.52226852,230.569,3.671,2600.740075
2456971.52228009,230.492,3.608,2606.838582
2456971.52229167,230.414,3.544,2612.941730
2456971.52230324,230.338,3.481,2619.049480
2456971.52231481,230.261,3.417,2625.161795
2456971.52232639,230.185,3.354,2631.278633
2456971.52233796,230.110,3.291,2637.399957
2456971.52234954,230.034,3.228,2643.525728
2456971.52236111,229.959,3.165,2649.655906
2456971.52237269,229.885,3.102,2655.790455
2456971.52238426,229.811,3.040,2661.929336
2456971.52239583,229.737,2.977,2668.072511
2456971.52240741,229.663,2.915,2674.219945
2456971.52241898,229.590,2.852,2680.371599
2456971.52243056,229.517,2.790,2686.527437
2456971.52244213,229.445,2.728,2692.687423
2456971.52245370,229.373,2.666,2698.851522
2456971.52246528,229.301,2.604,2705.019696
2456971.52247685,229.230,2.543,2711.191911
2456971.52248843,229.159,2.481,2717.368132
2456971.52250000,229.088,2.420,2723.548324
2456971.52251157,229.017,2.358,2729.732452
2456971.52252315,228.947,2.297,2735.920485
2456971.52253472,228.878,2.236,2742.112383
2456971.52254630,228.808,2.175,2748.308115
2456971.52255787,228.739,2.114,2754.507648
2456971.52256944,228.670,2.054,2760.710948
2456971.52258102,228.602,1.993,2766.917983
2456971.52259259,228.534,1.932,2773.128720
2456971.52260417,228.466,1.872,2779.343125
2456971.52261574,228.399,1.812,2785.561168
2456971.52262731,228.332,1.752,2791.782816
2456971.52263889,228.265,1.691,2798.008038
2456971.52265046,228.198,1.631,2804.236801
2456971.52266204,228.132,1.572,2810.469075
2456971.52267361,228.066,1.512,2816.704829
2456971.52268519,228.000,1.452,2822.944035
2456971.52269676,227.935,1.393,2829.186657
2456971.52270833,227.870,1.333,2835.432666
2456971.52271991,227.805,1.274,2841.682035
2456971.52273148,227.741,1.215,2847.934731
2456971.52274306,227.677,1.156,2854.190727
2456971.52275463,227.613,1.097,2860.449992
2456971.52276620,227.550,1.038,2866.712498
2456971.52277778,227.486,0.979,2872.978216
2456971.52278935,227.423,0.920,2879.247116
2456971.52280093,227.361,0.862,2885.519171
2456971.52281250,227.298,0.803,2891.794354
2456971.52282407,227.236,0.745,2898.072634
2456971.52283565,227.174,0.687,2904.353983
2456971.52284722,227.113,0.628,2910.638376
2456971.52285880,227.051,0.570,2916.925784
2456971.52287037,226.990,0.512,2923.216180
2456971.52288194,226.930,0.455,2929.509538
2456971.52289352,226.869,0.397,2935.805830
2456971.52290509,226.809,0.339,2942.105029
2456971.52291667,226.749,0.282,2948.407111
2456971.52292824,226.689,0.224,2954.712050
2456971.52293981,226.630,0.167,2961.019817
2456971.52295139,226.571,0.109,2967.330386
2456971.52296296,226.512,0.052,2973.643734
2456971.52297356,226.458,0.000,2979.428904
2456971.84200422,73.956,0.000,2990.239993
2456971.84201389,73.843,0.019,2988.114515
2456971.84202546,73.707,0.042,2985.582561
2456971.84203704,73.571,0.065,2983.065027
2456971.84204861,73.435,0.088,2980.561953
2456971.84206019,73.299,0.111,2978.073379
2456971.84207176,73.162,0.133,2975.599341
2456971.84208333,73.025,0.156,2973.139887
2456971.84209491,72.888,0.178,2970.695052
2456971.84210648,72.751,0.200,2968.264876
2456971.84211806,72.613,0.222,2965.849398
2456971.84212963,72.475,0.244,2963.448655
2456971.84214120,72.337,0.266,2961.062692
2456971.84215278,72.199,0.288,2958.691546
2456971.84216435,72.061,0.309,2956.335255
2456971.84217593,71.922,0.331,2953.993858
2456971.84218750,71.783,0.352,2951.667391
2456971.84219907,71.644,0.374,2949.355899
2456971.84221065,71.504,0.395,2947.059417
2456971.84222222,71.365,0.416,2944.777984
2456971.84223380,71.225,0.437,2942.511634
2456971.84224537,71.085,0.458,2940.260413
2456971.84225694,70.945,0.478,2938.024354
2456971.84226852,70.804,0.499,2935.803497
2456971.84228009,70.664,0.519,2933.597875
2456971.84229167,70.523,0.540,2931.407533
2456971.84230324,70.381,0.560,2929.232504
2456971.84231481,70.240,0.580,2927.072827
2456971.84232639,70.099,0.600,2924.928534
2456971.84233796,69.957,0.619,2922.799669
2456971.84234954,69.815,0.639,2920.686267
2456971.84236111,69.673,0.659,2918.588362
2456971.84237269,69.530,0.678,2916.505990
2456971.84238426,69.388,0.697,2914.439193
2456971.84239583,69.245,0.717,2912.388003
2456971.84240741,69.102,0.736,2910.352453
2456971.84241898,68.959,0.754,2908.332586
2456971.84243056,68.815,0.773,2906.328434
2456971.84244213,68.672,0.792,2904.340029
2456971.84245370,68.528,0.810,2902.367413
2456971.84246528,68.384,0.829,2900.410618
2456971.84247685,68.239,0.847,2898.469676
2456971.84248843,68.095,0.865,2896.544628
2456971.84250000,67.950,0.883,2894.635505
2456971.84251157,67.806,0.901,2892.742338
2456971.84252315,67.661,0.918,2890.865168
2456971.84253472,67.515,0.936,2889.004022
2456971.84254630,67.370,0.953,2887.158941
2456971.84255787,67.224,0.971,2885.329955
2456971.84256944,67.079,0.988,2883.517094
2456971.84258102,66.933,1.005,2881.720397
2456971.84259259,66.786,1.022,2879.939892
2456971.84260417,66.640,1.038,2878.175617
2456971.84261574,66.493,1.055,2876.427602
2456971.84262731,66.347,1.071,2874.695876
2456971.84263889,66.200,1.088,2872.980476
2456971.84265046,66.053,1.104,2871.281430
2456971.84266204,65.906,1.120,2869.598773
2456971.84267361,65.758,1.136,2867.932533
2456971.84268519,65.611,1.151,2866.282746
2456971.84269676,65.463,1.167,2864.649440
2456971.84270833,65.315,1.182,2863.032642
2456971.84271991,65.167,1.198,2861.432390
2456971.84273148,65.018,1.213,2859.848706
2456971.84274306,64.870,1.228,2858.281629
2456971.84275463,64.721,1.243,2856.731180
2456971.84276620,64.572,1.257,2855.197396
2456971.84277778,64.423,1.272,2853.680299
2456971.84278935,64.274,1.286,2852.179925
2456971.84280093,64.125,1.300,2850.696297
2456971.84281250,63.976,1.315,2849.229449
2456971.84282407,63.826,1.328,2847.779403
2456971.84283565,63.676,1.342,2846.346193
2456971.84284722,63.526,1.356,2844.929841
2456971.84285880,63.376,1.369,2843.530380
2456971.84287037,63.226,1.383,2842.147832
2456971.84288194,63.076,1.396,2840.782229
2456971.84289352,62.925,1.409,2839.433591
2456971.84290509,62.774,1.422,2838.101949
2456971.84291667,62.624,1.434,2836.787332
2456971.84292824,62.473,1.447,2835.489758
2456971.84293981,62.322,1.459,2834.209260
2456971.84295139,62.170,1.472,2832.945857
2456971.84296296,62.019,1.484,2831.699579
2456971.84297454,61.867,1.496,2830.470446
2456971.84298611,61.716,1.507,2829.258485
2456971.84299769,61.564,1.519,2828.063722
2456971.84300926,61.412,1.530,2826.886176
2456971.84302083,61.260,1.542,2825.725876
2456971.84303241,61.108,1.553,2824.582839
2456971.84304398,60.956,1.564,2823.457091
2456971.84305556,60.803,1.575,2822.348658
2456971.84306713,60.651,1.585,2821.257556
2456971.84307870,60.498,1.596,2820.183812
2456971.84309028,60.345,1.606,2819.127443
2456971.84310185,60.192,1.616,2818.088472
2456971.84311343,60.039,1.626,2817.066925
2456971.84312500,59.886,1.636,2816.062815
2456971.84313657,59.733,1.646,2815.076166
2456971.84314815,59.579,1.655,2814.107001
2456971.84315972,59.426,1.665,2813.155333
2456971.84317130,59.272,1.674,2812.221186
2456971.84318287,59.119,1.683,2811.304578
2456971.84319444,58.965,1.692,2810.405531
2456971.84320602,58.811,1.700,2809.524058
2456971.84321759,58.657,1.709,2808.660179
2456971.84322917,58.503,1.717,2807.813916
2456971.84324074,58.349,1.725,2806.985279
2456971.84325231,58.195,1.733,2806.174290
2456971.84326389,58.040,1.741,2805.380964
2456971.84327546,57.886,1.749,2804.605322
2456971.84328704,57.731,1.756,2803.847373
2456971.84329861,57.577,1.764,2803.107136
2456971.84331019,57.422,1.771,2802.384627
2456971.84332176,57.267,1.778,2801.679864
2456971.84333333,57.112,1.785,2800.992855
2456971.84334491,56.957,1.791,2800.323618
2456971.84335648,56.802,1.798,2799.672167
2456971.84336806,56.647,1.804,2799.038519
2456971.84337963,56.492,1.810,2798.422681
2456971.84339120,56.337,1.816,2797.824668
2456971.84340278,56.182,1.822,2797.244495
2456971.84341435,56.026,1.828,2796.682173
2456971.84342593,55.871,1.833,2796.137716
2456971.84343750,55.715,1.839,2795.611131
2456971.84344907,55.560,1.844,2795.102432
2456971.84346065,55.404,1.849,2794.611630
2456971.84347222,55.248,1.854,2794.138735
2456971.84348380,55.093,1.858,2793.683758
2456971.84349537,54.937,1.863,2793.246710
2456971.84350694,54.781,1.867,2792.827597
2456971.84351852,54.625,1.871,2792.426429
2456971.84353009,54.469,1.875,2792.043216
2456971.84354167,54.313,1.879,2791.677965
2456971.84355324,54.157,1.882,2791.330686
2456971.84356481,54.001,1.886,2791.001385
2456971.84357639,53.845,1.889,2790.690070
2456971.84358796,53.689,1.892,2790.396750
2456971.84359954,53.533,1.895,2790.121427
2456971.84361111,53.377,1.898,2789.864109
2456971.84362269,53.221,1.900,2789.624803
2456971.84363426,53.064,1.902,2789.403512
2456971.84364583,52.908,1.905,2789.200244
2456971.84365741,52.752,1.907,2789.015002
2456971.84366898,52.596,1.909,2788.847791
2456971.84368056,52.439,1.910,2788.698614
2456971.84369213,52.283,1.912,2788.567476
2456971.84370370,52.127,1.913,2788.454379
2456971.84371528,51.970,1.914,2788.359326
2456971.84372685,51.814,1.915,2788.282320
2456971.84373843,51.657,1.916,2788.223363
2456971.84375000,51.501,1.917,2788.182456
2456971.84376157,51.345,1.917,2788.159601
2456971.84377315,51.188,1.917,2788.154799
2456971.84378472,51.032,1.917,2788.168050
2456971.84379630,50.876,1.917,2788.199355
2456971.84380787,50.719,1.917,2788.248714
2456971.84381944,50.563,1.917,2788.316125
2456971.84383102,50.406,1.916,2788.401589
2456971.84384259,50.250,1.915,2788.505103
2456971.84385417,50.094,1.914,2788.626667
2456971.84386574,49.937,1.913,2788.766278
2456971.84387731,49.781,1.912,2788.923933
2456971.84388889,49.625,1.910,2789.099631
2456971.84390046,49.469,1.909,2789.293368
2456971.84391204,49.312,1.907,2789.505140
2456971.84392361,49.156,1.905,2789.734943
2456971.84393519,49.000,1.903,2789.982774
2456971.84394676,48.844,1.900,2790.248628
2456971.84395833,48.688,1.898,2790.532499
2456971.84396991,48.532,1.895,2790.834383
2456971.84398148,48.375,1.892,2791.154271
2456971.84399306,48.219,1.889,2791.492162
2456971.84400463,48.063,1.886,2791.848047
2456971.84401620,47.908,1.883,2792.221920
2456971.84402778,47.752,1.879,2792.613772
2456971.84403935,47.596,1.875,2793.023598
2456971.84405093,47.440,1.871,2793.451387
2456971.84406250,47.284,1.867,2793.897134
2456971.84407407,47.129,1.863,2794.360825
2456971.84408565,46.973,1.859,2794.842458
2456971.84409722,46.817,1.854,2795.342020
2456971.84410880,46.662,1.849,2795.859502
2456971.84412037,46.506,1.844,2796.394893
2456971.84413194,46.351,1.839,2796.948184
2456971.84414352,46.196,1.834,2797.519360
2456971.84415509,46.040,1.828,2798.108416
2456971.84416667,45.885,1.823,2798.715338
2456971.84417824,45.730,1.817,2799.340114
2456971.84418981,45.575,1.811,2799.982731
2456971.84420139,45.420,1.805,2800.643174
2456971.84421296,45.265,1.799,2801.321436
2456971.84422454,45.110,1.792,2802.017501
2456971.84423611,44.956,1.785,2802.731356
2456971.84424769,44.801,1.779,2803.462982
2456971.84425926,44.646,1.772,2804.212373
2456971.84427083,44.492,1.764,2804.979509
2456971.84428241,44.338,1.757,2805.764377
2456971.84429398,44.183,1.750,2806.566958
2456971.84430556,44.029,1.742,2807.387242
2456971.84431713,43.875,1.734,2808.225210
2456971.84432870,43.721,1.726,2809.080846
2456971.84434028,43.567,1.718,2809.954131
2456971.84435185,43.413,1.710,2810.845052
2456971.84436343,43.259,1.701,2811.753590
2456971.84437500,43.106,1.692,2812.679724
2456971.84438657,42.952,1.684,2813.623443
2456971.84439815,42.799,1.675,2814.584723
2456971.84440972,42.646,1.665,2815.563546
2456971.84442130,42.492,1.656,2816.559896
2456971.84443287,42.339,1.647,2817.573751
2456971.84444444,42.186,1.637,2818.605090
2456971.84445602,42.034,1.627,2819.653898
2456971.84446759,41.881,1.617,2820.720152
2456971.84447917,41.728,1.607,2821.803828
2456971.84449074,41.576,1.597,2822.904911
2456971.84450231,41.423,1.586,2824.023378
2456971.84451389,41.271,1.576,2825.159203
2456971.84452546,41.119,1.565,2826.312371
2456971.84453704,40.967,1.554,2827.482854
2456971.84454861,40.815,1.543,2828.670635
2456971.84456019,40.664,1.532,2829.875688
2456971.84457176,40.512,1.520,2831.097988
2456971.84458333,40.361,1.509,2832.337516
2456971.84459491,40.209,1.497,2833.594245
2456971.84460648,40.058,1.485,2834.868154
2456971.84461806,39.907,1.473,2836.159218
2456971.84462963,39.756,1.461,2837.467409
2456971.84464120,39.606,1.448,2838.792708
2456971.84465278,39.455,1.436,2840.135084
2456971.84466435,39.305,1.423,2841.494517
2456971.84467593,39.154,1.410,2842.870977
2456971.84468750,39.004,1.397,2844.264442
2456971.84469907,38.854,1.384,2845.674881
2456971.84471065,38.705,1.371,2847.102273
2456971.84472222,38.555,1.357,2848.546587
2456971.84473380,38.405,1.344,2850.007799
2456971.84474537,38.256,1.330,2851.485878
2456971.84475694,38.107,1.316,2852.980801
2456971.84476852,37.958,1.302,2854.492536
2456971.84478009,37.809,1.288,2856.021059
2456971.84479167,37.660,1.273,2857.566337
2456971.84480324,37.512,1.259,2859.128347
2456971.84481481,37.364,1.244,2860.707054
2456971.84482639,37.215,1.229,2862.302435
2456971.84483796,37.067,1.214,2863.914455
2456971.84484954,36.920,1.199,2865.543089
2456971.84486111,36.772,1.184,2867.188304
2456971.84487269,36.624,1.169,2868.850073
2456971.84488426,36.477,1.153,2870.528362
2456971.84489583,36.330,1.137,2872.223145
2456971.84490741,36.183,1.121,2873.934386
2456971.84491898,36.036,1.105,2875.662057
2456971.84493056,35.890,1.089,2877.406128
2456971.84494213,35.743,1.073,2879.166564
2456971.84495370,35.597,1.057,2880.943338
2456971.84496528,35.451,1.040,2882.736412
2456971.84497685,35.305,1.023,2884.545761
2456971.84498843,35.160,1.007,2886.371346
2456971.84500000,35.014,0.990,2888.213137
2456971.84501157,34.869,0.972,2890.071105
2456971.84502315,34.724,0.955,2891.945211
2456971.84503472,34.579,0.938,2893.835424
2456971.84504630,34.435,0.920,2895.741713
2456971.84505787,34.290,0.903,2897.664041
2456971.84506944,34.146,0.885,2899.602378
2456971.84508102,34.002,0.867,2901.556686
2456971.84509259,33.858,0.849,2903.526932
2456971.84510417,33.714,0.830,2905.513085
2456971.84511574,33.571,0.812,2907.515105
2456971.84512731,33.428,0.794,2909.532960
2456971.84513889,33.285,0.775,2911.566617
2456971.84515046,33.142,0.756,2913.616037
2456971.84516204,32.999,0.737,2915.681187
2456971.84517361,32.857,0.718,2917.762031
2456971.84518519,32.714,0.699,2919.858536
2456971.84519676,32.572,0.680,2921.970661
2456971.84520833,32.431,0.661,2924.098374
2456971.84521991,32.289,0.641,2926.241638
2456971.84523148,32.148,0.621,2928.400416
2456971.84524306,32.007,0.602,2930.574671
2456971.84525463,31.866,0.582,2932.764368
2456971.84526620,31.725,0.562,2934.969471
2456971.84527778,31.585,0.541,2937.189940
2456971.84528935,31.444,0.521,2939.425739
2456971.84530093,31.304,0.501,2941.676834
2456971.84531250,31.164,0.480,2943.943183
2456971.84532407,31.025,0.460,2946.224750
2456971.84533565,30.885,0.439,2948.521498
2456971.84534722,30.746,0.418,2950.833389
2456971.84535880,30.607,0.397,2953.160387
2456971.84537037,30.469,0.376,2955.502450
2456971.84538194,30.330,0.354,2957.859542
2456971.84539352,30.192,0.333,2960.231625
2456971.84540509,30.054,0.312,2962.618661
2456971.84541667,29.916,0.290,2965.020609
2456971.84542824,29.779,0.268,2967.437432
2456971.84543981,29.641,0.246,2969.869091
2456971.84545139,29.504,0.224,2972.315547
2456971.84546296,29.367,0.202,2974.776763
2456971.84547454,29.231,0.180,2977.252696
2456971.84548611,29.094,0.158,2979.743308
2456971.84549769,28.958,0.135,2982.248561
2456971.84550926,28.822,0.113,2984.768415
2456971.84552083,28.687,0.090,2987.302830
2456971.84553241,28.551,0.067,2989.851768
2456971.84554398,28.416,0.044,2992.415186
2456971.84555556,28.281,0.021,2994.993047
2456971.84556622,28.157,0.000,2997.380822
2456971.90568311,141.847,-0.000,2976.622807
2456971.90569444,141.804,0.058,2970.180385
2456971.90570602,141.760,0.118,2963.601430
2456971.90571759,141.716,0.178,2957.024059
2456971.90572917,141.672,0.237,2950.448286
2456971.90574074,141.627,0.297,2943.874131
2456971.90575231,141.583,0.357,2937.301614
2456971.90576389,141.538,0.418,2930.730754
2456971.90577546,141.493,0.478,2924.161572
2456971.90578704,141.447,0.538,2917.594083
2456971.90579861,141.402,0.599,2911.028308
2456971.90581019,141.356,0.660,2904.464268
2456971.90582176,141.310,0.720,2897.901982
2456971.90583333,141.264,0.781,2891.341473
2456971.90584491,141.217,0.842,2884.782755
2456971.90585648,141.170,0.904,2878.225852
2456971.90586806,141.123,0.965,2871.670784
2456971.90587963,141.076,1.026,2865.117571
2456971.90589120,141.029,1.088,2858.566235
2456971.90590278,140.981,1.150,2852.016798
2456971.90591435,140.934,1.212,2845.469277
2456971.90592593,140.886,1.274,2838.923696
2456971.90593750,140.837,1.336,2832.380076
2456971.90594907,140.789,1.398,2825.838439
2456971.90596065,140.740,1.460,2819.298808
2456971.90597222,140.691,1.523,2812.761201
2456971.90598380,140.642,1.585,2806.225643
2456971.90599537,140.592,1.648,2799.692156
2456971.90600694,140.543,1.711,2793.160763
2456971.90601852,140.493,1.774,2786.631485
2456971.90603009,140.443,1.837,2780.104349
2456971.90604167,140.392,1.901,2773.579372
2456971.90605324,140.341,1.964,2767.056581
2456971.90606481,140.291,2.028,2760.535999
2456971.90607639,140.239,2.092,2754.017649
2456971.90608796,140.188,2.156,2747.501556
2456971.90609954,140.136,2.220,2740.987745
2456971.90611111,140.084,2.284,2734.476237
2456971.90612269,140.032,2.348,2727.967057
2456971.90613426,139.979,2.413,2721.460232
2456971.90614583,139.927,2.477,2714.955785
2456971.90615741,139.874,2.542,2708.453744
2456971.90616898,139.820,2.607,2701.954130
2456971.90618056,139.767,2.672,2695.456970
2456971.90619213,139.713,2.738,2688.962291
2456971.90620370,139.659,2.803,2682.470118
2456971.90621528,139.604,2.869,2675.980477
2456971.90622685,139.550,2.934,2669.493397
2456971.90623843,139.495,3.000,2663.008901
2456971.90625000,139.440,3.066,2656.527017
2456971.90626157,139.384,3.132,2650.047772
2456971.90627315,139.328,3.199,2643.571194
2456971.90628472,139.272,3.265,2637.097311
2456971.90629630,139.216,3.332,2630.626149
2456971.90630787,139.159,3.399,2624.157741
2456971.90631944,139.102,3.466,2617.692108
2456971.90633102,139.045,3.533,2611.229282
2456971.90634259,138.987,3.600,2604.769292
2456971.90635417,138.929,3.668,2598.312167
2456971.90636574,138.871,3.735,2591.857936
2456971.90637731,138.813,3.803,2585.406632
2456971.90638889,138.754,3.871,2578.958278
2456971.90640046,138.695,3.939,2572.512908
2456971.90641204,138.635,4.008,2566.070553
2456971.90642361,138.575,4.076,2559.631242
2456971.90643519,138.515,4.145,2553.195006
2456971.90644676,138.455,4.214,2546.761878
2456971.90645833,138.394,4.283,2540.331890
2456971.90646991,138.333,4.352,2533.905070
2456971.90648148,138.272,4.421,2527.481452
2456971.90649306,138.210,4.491,2521.061068
2456971.90650463,138.148,4.560,2514.643952
2456971.90651620,138.085,4.630,2508.230135
2456971.90652778,138.023,4.700,2501.819652
2456971.90653935,137.959,4.771,2495.412538
2456971.90655093,137.896,4.841,2489.008822
2456971.90656250,137.832,4.912,2482.608541
2456971.90657407,137.768,4.983,2476.211729
2456971.90658565,137.703,5.054,2469.818422
2456971.90659722,137.639,5.125,2463.428653
2456971.90660880,137.573,5.196,2457.042459
2456971.90662037,137.508,5.268,2450.659878
2456971.90663194,137.442,5.340,2444.280941
2456971.90664352,137.375,5.412,2437.905686
2456971.90665509,137.309,5.484,2431.534152
2456971.90666667,137.242,5.556,2425.166374
2456971.90667824,137.174,5.629,2418.802391
2456971.90668981,137.106,5.701,2412.442239
2456971.90670139,137.038,5.774,2406.085958
2456971.90671296,136.969,5.847,2399.733588
2456971.90672454,136.900,5.921,2393.385164
2456971.90673611,136.831,5.994,2387.040726
2456971.90674769,136.761,6.068,2380.700315
2456971.90675926,136.691,6.142,2374.363971
2456971.90677083,136.620,6.216,2368.031734
2456971.90678241,136.549,6.290,2361.703645
2456971.90679398,136.478,6.365,2355.379745
2456971.90680556,136.406,6.440,2349.060075
2456971.90681713,136.333,6.515,2342.744681
2456971.90682870,136.261,6.590,2336.433599
2456971.90684028,136.187,6.665,2330.126875
2456971.90685185,136.114,6.741,2323.824552
2456971.90686343,136.040,6.817,2317.526674
2456971.90687500,135.965,6.893,2311.233284
2456971.90688657,135.890,6.969,2304.944428
2456971.90689815,135.815,7.045,2298.660150
2456971.90690972,135.739,7.122,2292.380495
2456971.90692130,135.663,7.199,2286.105510
2456971.90693287,135.586,7.276,2279.835243
2456971.90694444,135.509,7.354,2273.569735
2456971.90695602,135.432,7.431,2267.309038
2456971.90696759,135.353,7.509,2261.053197
2456971.90697917,135.275,7.587,2254.802261
2456971.90699074,135.196,7.665,2248.556279
2456971.90700231,135.116,7.744,2242.315300
2456971.90701389,135.036,7.822,2236.079373
2456971.90702546,134.956,7.901,2229.848549
2456971.90703704,134.875,7.981,2223.622877
2456971.90704861,134.793,8.060,2217.402410
2456971.90706019,134.711,8.140,2211.187198
2456971.90707176,134.629,8.220,2204.977296
2456971.90708333,134.546,8.300,2198.772752
2456971.90709491,134.462,8.380,2192.573621
2456971.90710648,134.378,8.461,2186.379958
2456971.90711806,134.293,8.542,2180.191815
2456971.90712963,134.208,8.623,2174.009249
2456971.90714120,134.123,8.704,2167.832313
2456971.90715278,134.036,8.786,2161.661065
2456971.90716435,133.950,8.868,2155.495560
2456971.90717593,133.862,8.950,2149.335856
2456971.90718750,133.774,9.032,2143.182010
2456971.90719907,133.686,9.115,2137.034081
2456971.90721065,133.597,9.198,2130.892126
2456971.90722222,133.507,9.281,2124.756206
2456971.90723380,133.417,9.364,2118.626380
2456971.90724537,133.327,9.448,2112.502709
2456971.90725694,133.235,9.532,2106.385254
2456971.90726852,133.143,9.616,2100.274077
2456971.90728009,133.051,9.700,2094.169241
2456971.90729167,132.958,9.785,2088.070811
2456971.90730324,132.864,9.870,2081.978846
2456971.90731481,132.770,9.955,2075.893412
2456971.90732639,132.675,10.041,2069.814576
2456971.90733796,132.579,10.126,2063.742402
2456971.90734954,132.483,10.212,2057.676957
2456971.90736111,132.387,10.299,2051.618309
2456971.90737269,132.289,10.385,2045.566524
2456971.90738426,132.191,10.472,2039.521673
2456971.90739583,132.092,10.559,2033.483823
2456971.90740741,131.993,10.647,2027.453045
2456971.90741898,131.893,10.734,2021.429410
2456971.90743056,131.792,10.822,2015.412988
2456971.90744213,131.691,10.910,2009.403854
2456971.90745370,131.589,10.999,2003.402078
2456971.90746528,131.486,11.088,1997.407735
2456971.90747685,131.382,11.177,1991.420900
2456971.90748843,131.278,11.266,1985.441648
2456971.90750000,131.173,11.356,1979.470054
2456971.90751157,131.068,11.446,1973.506196
2456971.90752315,130.961,11.536,1967.550152
2456971.90753472,130.854,11.627,1961.601999
2456971.90754630,130.746,11.717,1955.661818
2456971.90755787,130.638,11.808,1949.729688
2456971.90756944,130.529,11.900,1943.805691
2456971.90758102,130.419,11.992,1937.889907
2456971.90759259,130.308,12.084,1931.982421
2456971.90760417,130.196,12.176,1926.083316
2456971.90761574,130.084,12.268,1920.192676
2456971.90762731,129.971,12.361,1914.310586
2456971.90763889,129.857,12.455,1908.437131
2456971.90765046,129.742,12.548,1902.572403
2456971.90766204,129.626,12.642,1896.716487
2456971.90767361,129.510,12.736,1890.869472
2456971.90768519,129.393,12.830,1885.031449
2456971.90769676,129.275,12.925,1879.202508
2456971.90770833,129.156,13.020,1873.382742
2456971.90771991,129.036,13.116,1867.572243
2456971.90773148,128.916,13.211,1861.771106
2456971.90774306,128.794,13.307,1855.979424
2456971.90775463,128.672,13.404,1850.197295
2456971.90776620,128.549,13.500,1844.424815
2456971.90777778,128.425,13.597,1838.662083
2456971.90778935,128.300,13.694,1832.909196
2456971.90780093,128.174,13.792,1827.166256
2456971.90781250,128.047,13.890,1821.433364
2456971.90782407,127.919,13.988,1815.710618
2456971.90783565,127.791,14.086,1809.998129
2456971.90784722,127.661,14.185,1804.295997
2456971.90785880,127.531,14.284,1798.604328
2456971.90787037,127.399,14.384,1792.923228
2456971.90788194,127.267,14.484,1787.252807
2456971.90789352,127.133,14.584,1781.593172
2456971.90790509,126.999,14.684,1775.944434
2456971.90791667,126.863,14.785,1770.306703
2456971.90792824,126.727,14.886,1764.680091
2456971.90793981,126.589,14.987,1759.064715
2456971.90795139,126.451,15.089,1753.460689
2456971.90796296,126.311,15.191,1747.868127
2456971.90797454,126.171,15.294,1742.287148
2456971.90798611,126.029,15.396,1736.717870
2456971.90799769,125.886,15.499,1731.160412
2456971.90800926,125.742,15.603,1725.614897
2456971.90802083,125.598,15.706,1720.081443
2456971.90803241,125.452,15.810,1714.560180
2456971.90804398,125.304,15.915,1709.051230
2456971.90805556,125.156,16.019,1703.554718
2456971.90806713,125.007,16.124,1698.070774
2456971.90807870,124.856,16.230,1692.599525
2456971.90809028,124.705,16.335,1687.141100
2456971.90810185,124.552,16.441,1681.695635
2456971.90811343,124.398,16.548,1676.263260
2456971.90812500,124.243,16.654,1670.844111
2456971.90813657,124.086,16.761,1665.438323
