"Time (JDate)","Azimuth (deg)","Elevation (deg)","Range (km)"
2456971.80231481,5.965,3.027,2380.848382
2456971.80232639,5.938,3.098,2373.872362
2456971.80233796,5.910,3.170,2366.897397
2456971.80234954,5.882,3.242,2359.923505
2456971.80236111,5.854,3.314,2352.950703
2456971.80237269,5.826,3.387,2345.979011
2456971.80238426,5.797,3.459,2339.008447
2456971.80239583,5.769,3.532,2332.039030
2456971.80240741,5.740,3.606,2325.070779
2456971.80241898,5.711,3.679,2318.103713
2456971.80243056,5.682,3.753,2311.137852
2456971.80244213,5.652,3.826,2304.173215
2456971.80245370,5.623,3.901,2297.209823
2456971.80246528,5.593,3.975,2290.247694
2456971.80247685,5.563,4.050,2283.286850
2456971.80248843,5.532,4.125,2276.327312
2456971.80250000,5.502,4.200,2269.369099
2456971.80251157,5.471,4.275,2262.412232
2456971.80252315,5.440,4.351,2255.456734
2456971.80253472,5.409,4.427,2248.502625
2456971.80254630,5.378,4.503,2241.549927
2456971.80255787,5.346,4.580,2234.598662
2456971.80256944,5.314,4.656,2227.648851
2456971.80258102,5.282,4.733,2220.700518
2456971.80259259,5.250,4.811,2213.753685
2456971.80260417,5.217,4.888,2206.808374
2456971.80261574,5.185,4.966,2199.864610
2456971.80262731,5.152,5.045,2192.922414
2456971.80263889,5.118,5.123,2185.981812
2456971.80265046,5.085,5.202,2179.042827
2456971.80266204,5.051,5.281,2172.105482
2456971.80267361,5.017,5.360,2165.169804
2456971.80268519,4.983,5.440,2158.235815
2456971.80269676,4.948,5.520,2151.303541
2456971.80270833,4.914,5.600,2144.373009
2456971.80271991,4.879,5.681,2137.444242
2456971.80273148,4.843,5.762,2130.517268
2456971.80274306,4.808,5.843,2123.592112
2456971.80275463,4.772,5.924,2116.668801
2456971.80276620,4.736,6.006,2109.747362
2456971.80277778,4.700,6.088,2102.827822
2456971.80278935,4.663,6.171,2095.910208
2456971.80280093,4.626,6.254,2088.994548
2456971.80281250,4.589,6.337,2082.080870
2456971.80282407,4.551,6.420,2075.169204
2456971.80283565,4.513,6.504,2068.259577
2456971.80284722,4.475,6.588,2061.352018
2456971.80285880,4.437,6.673,2054.446559
2456971.80287037,4.398,6.758,2047.543227
2456971.80288194,4.359,6.843,2040.642054
2456971.80289352,4.320,6.928,2033.743070
2456971.80290509,4.280,7.014,2026.846306
2456971.80291667,4.241,7.101,2019.951793
2456971.80292824,4.200,7.187,2013.059564
2456971.80293981,4.160,7.274,2006.169650
2456971.80295139,4.119,7.362,1999.282084
2456971.80296296,4.078,7.449,1992.396899
2456971.80297454,4.036,7.537,1985.514129
2456971.80298611,3.994,7.626,1978.633807
2456971.80299769,3.952,7.715,1971.755967
2456971.80300926,3.910,7.804,1964.880645
2456971.80302083,3.867,7.894,1958.007875
2456971.80303241,3.824,7.984,1951.137693
2456971.80304398,3.780,8.074,1944.270135
2456971.80305556,3.736,8.165,1937.405237
2456971.80306713,3.692,8.257,1930.543037
2456971.80307870,3.647,8.348,1923.683572
2456971.80309028,3.602,8.440,1916.826879
2456971.80310185,3.557,8.533,1909.972999
2456971.80311343,3.511,8.626,1903.121968
2456971.80312500,3.465,8.719,1896.273827
2456971.80313657,3.418,8.813,1889.428617
2456971.80314815,3.371,8.908,1882.586376
2456971.80315972,3.324,9.002,1875.747147
2456971.80317130,3.276,9.097,1868.910972
2456971.80318287,3.228,9.193,1862.077892
2456971.80319444,3.180,9.289,1855.247950
2456971.80320602,3.131,9.386,1848.421189
2456971.80321759,3.081,9.483,1841.597654
2456971.80322917,3.032,9.580,1834.777389
2456971.80324074,2.981,9.678,1827.960439
2456971.80325231,2.931,9.777,1821.146850
2456971.80326389,2.880,9.876,1814.336668
2456971.80327546,2.828,9.975,1807.529941
2456971.80328704,2.776,10.075,1800.726716
2456971.80329861,2.724,10.175,1793.927041
2456971.80331019,2.671,10.276,1787.130966
2456971.80332176,2.617,10.378,1780.338541
2456971.80333333,2.563,10.480,1773.549815
2456971.80334491,2.509,10.582,1766.764840
2456971.80335648,2.454,10.685,1759.983668
2456971.80336806,2.399,10.789,1753.206351
2456971.80337963,2.343,10.893,1746.432944
2456971.80339120,2.287,10.997,1739.663500
2456971.80340278,2.230,11.102,1732.898073
2456971.80341435,2.173,11.208,1726.136720
2456971.80342593,2.115,11.314,1719.379498
2456971.80343750,2.056,11.421,1712.626463
2456971.80344907,1.998,11.529,1705.877675
2456971.80346065,1.938,11.637,1699.133191
2456971.80347222,1.878,11.745,1692.393072
2456971.80348380,1.817,11.854,1685.657379
2456971.80349537,1.756,11.964,1678.926173
2456971.80350694,1.695,12.075,1672.199518
2456971.80351852,1.632,12.186,1665.477476
2456971.80353009,1.569,12.297,1658.760112
2456971.80354167,1.506,12.409,1652.047492
2456971.80355324,1.442,12.522,1645.339683
2456971.80356481,1.377,12.636,1638.636751
2456971.80357639,1.312,12.750,1631.938765
2456971.80358796,1.246,12.865,1625.245795
2456971.80359954,1.179,12.980,1618.557912
2456971.80361111,1.112,13.096,1611.875187
2456971.80362269,1.044,13.213,1605.197693
2456971.80363426,0.975,13.331,1598.525503
2456971.80364583,0.906,13.449,1591.858694
2456971.80365741,0.836,13.568,1585.197341
2456971.80366898,0.765,13.687,1578.541522
2456971.80368056,0.694,13.808,1571.891315
2456971.80369213,0.622,13.929,1565.246801
2456971.80370370,0.549,14.050,1558.608059
2456971.80371528,0.476,14.173,1551.975174
2456971.80372685,0.401,14.296,1545.348229
2456971.80373843,0.326,14.420,1538.727308
2456971.80375000,0.251,14.545,1532.112498
2456971.80376157,0.174,14.670,1525.503887
2456971.80377315,0.097,14.796,1518.901565
2456971.80378472,0.019,14.923,1512.305621
2456971.80379630,359.940,15.051,1505.716148
2456971.80380787,359.860,15.180,1499.133240
2456971.80381944,359.779,15.309,1492.556991
2456971.80383102,359.698,15.440,1485.987499
2456971.80384259,359.615,15.571,1479.424862
2456971.80385417,359.532,15.703,1472.869179
2456971.80386574,359.448,15.835,1466.320552
2456971.80387731,359.363,15.969,1459.779084
2456971.80388889,359.277,16.104,1453.244881
2456971.80390046,359.190,16.239,1446.718048
2456971.80391204,359.103,16.375,1440.198694
2456971.80392361,359.014,16.512,1433.686930
2456971.80393519,358.924,16.650,1427.182868
2456971.80394676,358.834,16.789,1420.686621
2456971.80395833,358.742,16.929,1414.198305
2456971.80396991,358.649,17.070,1407.718039
2456971.80398148,358.555,17.212,1401.245942
2456971.80399306,358.460,17.355,1394.782135
2456971.80400463,358.365,17.499,1388.326744
2456971.80401620,358.268,17.643,1381.879893
2456971.80402778,358.170,17.789,1375.441711
2456971.80403935,358.070,17.936,1369.012329
2456971.80405093,357.970,18.083,1362.591879
2456971.80406250,357.869,18.232,1356.180497
2456971.80407407,357.766,18.382,1349.778318
2456971.80408565,357.662,18.533,1343.385484
2456971.80409722,357.557,18.685,1337.002136
2456971.80410880,357.451,18.838,1330.628418
2456971.80412037,357.343,18.992,1324.264479
2456971.80413194,357.234,19.147,1317.910466
2456971.80414352,357.124,19.303,1311.566533
2456971.80415509,357.013,19.461,1305.232835
2456971.80416667,356.900,19.619,1298.909530
2456971.80417824,356.785,19.779,1292.596777
2456971.80418981,356.670,19.940,1286.294741
2456971.80420139,356.553,20.102,1280.003586
2456971.80421296,356.434,20.265,1273.723484
2456971.80422454,356.315,20.429,1267.454605
2456971.80423611,356.193,20.595,1261.197125
2456971.80424769,356.070,20.762,1254.951223
2456971.80425926,355.946,20.930,1248.717079
2456971.80427083,355.820,21.099,1242.494879
2456971.80428241,355.692,21.269,1236.284812
2456971.80429398,355.563,21.441,1230.087068
2456971.80430556,355.432,21.614,1223.901842
2456971.80431713,355.299,21.789,1217.729334
2456971.80432870,355.165,21.965,1211.569745
2456971.80434028,355.029,22.142,1205.423281
2456971.80435185,354.891,22.320,1199.290152
2456971.80436343,354.751,22.500,1193.170571
2456971.80437500,354.610,22.681,1187.064756
2456971.80438657,354.466,22.863,1180.972927
2456971.80439815,354.321,23.047,1174.895309
2456971.80440972,354.174,23.233,1168.832133
2456971.80442130,354.024,23.419,1162.783631
2456971.80443287,353.873,23.608,1156.750042
2456971.80444444,353.720,23.797,1150.731607
2456971.80445602,353.564,23.988,1144.728573
2456971.80446759,353.407,24.181,1138.741192
2456971.80447917,353.247,24.375,1132.769719
2456971.80449074,353.085,24.571,1126.814415
2456971.80450231,352.920,24.768,1120.875545
2456971.80451389,352.754,24.967,1114.953378
2456971.80452546,352.585,25.167,1109.048190
2456971.80453704,352.413,25.369,1103.160262
2456971.80454861,352.239,25.572,1097.289877
2456971.80456019,352.063,25.777,1091.437328
2456971.80457176,351.884,25.984,1085.602909
2456971.80458333,351.702,26.192,1079.786922
2456971.80459491,351.518,26.402,1073.989674
2456971.80460648,351.331,26.613,1068.211476
2456971.80461806,351.141,26.826,1062.452649
2456971.80462963,350.948,27.041,1056.713514
2456971.80464120,350.753,27.258,1050.994402
2456971.80465278,350.554,27.476,1045.295649
2456971.80466435,350.353,27.696,1039.617598
2456971.80467593,350.148,27.918,1033.960595
2456971.80468750,349.940,28.141,1028.324995
2456971.80469907,349.729,28.366,1022.711160
2456971.80471065,349.515,28.593,1017.119458
2456971.80472222,349.297,28.822,1011.550261
2456971.80473380,349.076,29.052,1006.003951
2456971.80474537,348.852,29.284,1000.480917
2456971.80475694,348.624,29.518,994.981551
2456971.80476852,348.392,29.754,989.506255
2456971.80478009,348.156,29.991,984.055439
2456971.80479167,347.917,30.231,978.629518
2456971.80480324,347.674,30.472,973.228916
2456971.80481481,347.427,30.715,967.854064
2456971.80482639,347.175,30.959,962.505398
2456971.80483796,346.920,31.206,957.183366
2456971.80484954,346.660,31.454,951.888420
2456971.80486111,346.396,31.704,946.621022
2456971.80487269,346.128,31.956,941.381642
2456971.80488426,345.855,32.210,936.170754
2456971.80489583,345.577,32.466,930.988846
2456971.80490741,345.295,32.723,925.836410
2456971.80491898,345.007,32.983,920.713947
2456971.80493056,344.715,33.244,915.621967
2456971.80494213,344.418,33.506,910.560988
2456971.80495370,344.115,33.771,905.531537
2456971.80496528,343.807,34.037,900.534146
2456971.80497685,343.494,34.305,895.569359
2456971.80498843,343.175,34.575,890.637730
2456971.80500000,342.850,34.847,885.739816
2456971.80501157,342.520,35.120,880.876187
2456971.80502315,342.183,35.395,876.047420
2456971.80503472,341.841,35.671,871.254100
2456971.80504630,341.492,35.949,866.496824
2456971.80505787,341.137,36.229,861.776191
2456971.80506944,340.775,36.510,857.092815
2456971.80508102,340.407,36.793,852.447316
2456971.80509259,340.031,37.077,847.840320
2456971.80510417,339.649,37.363,843.272468
2456971.80511574,339.260,37.650,838.744402
2456971.80512731,338.863,37.939,834.256777
2456971.80513889,338.459,38.228,829.810254
2456971.80515046,338.047,38.519,825.405505
2456971.80516204,337.627,38.811,821.043204
2456971.80517361,337.199,39.105,816.724041
2456971.80518519,336.763,39.399,812.448707
2456971.80519676,336.319,39.694,808.217902
2456971.80520833,335.866,39.990,804.032338
2456971.80521991,335.404,40.287,799.892726
2456971.80523148,334.933,40.585,795.799792
2456971.80524306,334.454,40.883,791.754263
2456971.80525463,333.964,41.182,787.756875
2456971.80526620,333.466,41.482,783.808370
2456971.80527778,332.957,41.781,779.909496
2456971.80528935,332.439,42.081,776.061004
2456971.80530093,331.910,42.381,772.263654
2456971.80531250,331.371,42.682,768.518208
2456971.80532407,330.821,42.981,764.825434
2456971.80533565,330.261,43.281,761.186101
2456971.80534722,329.690,43.580,757.600987
2456971.80535880,329.107,43.879,754.070869
2456971.80537037,328.513,44.177,750.596527
2456971.80538194,327.908,44.474,747.178743
2456971.80539352,327.290,44.770,743.818301
2456971.80540509,326.661,45.065,740.515985
2456971.80541667,326.019,45.359,737.272583
2456971.80542824,325.365,45.650,734.088879
2456971.80543981,324.698,45.941,730.965656
2456971.80545139,324.019,46.229,727.903698
2456971.80546296,323.326,46.515,724.903784
2456971.80547454,322.621,46.798,721.966691
2456971.80548611,321.902,47.079,719.093194
2456971.80549769,321.170,47.358,716.284061
2456971.80550926,320.424,47.633,713.540056
2456971.80552083,319.665,47.904,710.861937
2456971.80553241,318.892,48.173,708.250455
2456971.80554398,318.105,48.437,705.706352
2456971.80555556,317.304,48.697,703.230363
2456971.80556713,316.489,48.954,700.823213
2456971.80557870,315.661,49.205,698.485618
2456971.80559028,314.818,49.452,696.218280
2456971.80560185,313.961,49.693,694.021893
2456971.80561343,313.091,49.929,691.897132
2456971.80562500,312.206,50.160,689.844663
2456971.80563657,311.308,50.384,687.865138
2456971.80564815,310.396,50.602,685.959187
2456971.80565972,309.471,50.814,684.127430
2456971.80567130,308.533,51.019,682.370468
2456971.80568287,307.581,51.217,680.688878
2456971.80569444,306.617,51.407,679.083228
2456971.80570602,305.640,51.590,677.554054
2456971.80571759,304.652,51.765,676.101883
2456971.80572917,303.651,51.932,674.727208
2456971.80574074,302.639,52.091,673.430510
2456971.80575231,301.617,52.240,672.212238
2456971.80576389,300.584,52.381,671.072826
2456971.80577546,299.541,52.513,670.012674
2456971.80578704,298.489,52.636,669.032159
2456971.80579861,297.428,52.749,668.131636
2456971.80581019,296.359,52.852,667.311430
2456971.80582176,295.283,52.946,666.571835
2456971.80583333,294.200,53.029,665.913125
2456971.80584491,293.111,53.102,665.335540
2456971.80585648,292.017,53.165,664.839290
2456971.80586806,290.918,53.217,664.424561
2456971.80587963,289.816,53.259,664.091502
2456971.80589120,288.711,53.290,663.840241
2456971.80590278,287.604,53.311,663.670869
2456971.80591435,286.495,53.320,663.583450
2456971.80592593,285.386,53.319,663.578016
2456971.80593750,284.278,53.308,663.654569
2456971.80594907,283.171,53.285,663.813081
2456971.80596065,282.066,53.252,664.053493
2456971.80597222,280.964,53.209,664.375716
2456971.80598380,279.866,53.154,664.779632
2456971.80599537,278.772,53.090,665.265088
2456971.80600694,277.683,53.015,665.831908
2456971.80601852,276.601,52.930,666.479883
2456971.80603009,275.525,52.834,667.208776
2456971.80604167,274.457,52.729,668.018323
2456971.80605324,273.397,52.614,668.908227
2456971.80606481,272.345,52.490,669.878168
2456971.80607639,271.303,52.356,670.927798
2456971.80608796,270.271,52.214,672.056745
2456971.80609954,269.249,52.062,673.264603
2456971.80611111,268.238,51.902,674.550953
2456971.80612269,267.238,51.733,675.915339
2456971.80613426,266.250,51.556,677.357293
2456971.80614583,265.274,51.372,678.876315
2456971.80615741,264.311,51.180,680.471891
2456971.80616898,263.361,50.980,682.143478
2456971.80618056,262.423,50.773,683.890520
2456971.80619213,261.499,50.560,685.712435
2456971.80620370,260.588,50.340,687.608629
2456971.80621528,259.691,50.114,689.578485
2456971.80622685,258.807,49.882,691.621369
2456971.80623843,257.938,49.645,693.736639
2456971.80625000,257.082,49.401,695.923628
2456971.80626157,256.240,49.153,698.181659
2456971.80627315,255.412,48.900,700.510046
2456971.80628472,254.599,48.643,702.908085
2456971.80629630,253.799,48.381,705.375062
2456971.80630787,253.013,48.115,707.910254
2456971.80631944,252.240,47.845,710.512925
2456971.80633102,251.482,47.572,713.182337
2456971.80634259,250.737,47.296,715.917740
2456971.80635417,250.006,47.016,718.718375
2456971.80636574,249.288,46.734,721.583480
2456971.80637731,248.583,46.449,724.512287
2456971.80638889,247.892,46.161,727.504022
2456971.80640046,247.213,45.872,730.557909
2456971.80641204,246.547,45.580,733.673168
2456971.80642361,245.894,45.287,736.849016
2456971.80643519,245.253,44.992,740.084670
2456971.80644676,244.624,44.696,743.379346
2456971.80645833,244.008,44.399,746.732256
2456971.80646991,243.403,44.101,750.142620
2456971.80648148,242.809,43.801,753.609648
2456971.80649306,242.228,43.502,757.132559
2456971.80650463,241.657,43.201,760.710574
2456971.80651620,241.097,42.900,764.342913
2456971.80652778,240.548,42.599,768.028801
2456971.80653935,240.010,42.298,771.767470
2456971.80655093,239.482,41.997,775.558146
2456971.80656250,238.964,41.696,779.400068
2456971.80657407,238.456,41.395,783.292478
2456971.80658565,237.957,41.095,787.234624
2456971.80659722,237.469,40.795,791.225753
2456971.80660880,236.989,40.495,795.265126
2456971.80662037,236.519,40.197,799.352007
2456971.80663194,236.058,39.899,803.485663
2456971.80664352,235.605,39.601,807.665374
2456971.80665509,235.161,39.305,811.890421
2456971.80666667,234.726,39.010,816.160095
2456971.80667824,234.298,38.716,820.473697
2456971.80668981,233.879,38.423,824.830528
2456971.80670139,233.467,38.131,829.229905
2456971.80671296,233.063,37.840,833.671146
2456971.80672454,232.667,37.551,838.153584
2456971.80673611,232.278,37.263,842.676551
2456971.80674769,231.896,36.976,847.239397
2456971.80675926,231.521,36.691,851.841471
2456971.80677083,231.152,36.408,856.482139
2456971.80678241,230.791,36.125,861.160768
2456971.80679398,230.436,35.845,865.876741
2456971.80680556,230.087,35.566,870.629441
2456971.80681713,229.745,35.289,875.418267
2456971.80682870,229.408,35.013,880.242622
2456971.80684028,229.078,34.739,885.101918
2456971.80685185,228.753,34.467,889.995580
2456971.80686343,228.435,34.196,894.923036
2456971.80687500,228.121,33.927,899.883723
2456971.80688657,227.813,33.660,904.877092
2456971.80689815,227.511,33.395,909.902597
2456971.80690972,227.214,33.131,914.959700
2456971.80692130,226.921,32.870,920.047878
2456971.80693287,226.634,32.610,925.166610
2456971.80694444,226.351,32.352,930.315383
2456971.80695602,226.074,32.095,935.493699
2456971.80696759,225.801,31.841,940.701062
2456971.80697917,225.532,31.588,945.936985
2456971.80699074,225.268,31.337,951.200988
2456971.80700231,225.008,31.088,956.492605
2456971.80701389,224.753,30.841,961.811373
2456971.80702546,224.501,30.596,967.156835
2456971.80703704,224.254,30.352,972.528544
2456971.80704861,224.011,30.111,977.926064
2456971.80706019,223.771,29.871,983.348961
2456971.80707176,223.536,29.633,988.796812
2456971.80708333,223.304,29.396,994.269199
2456971.80709491,223.075,29.162,999.765711
2456971.80710648,222.851,28.929,1005.285949
2456971.80711806,222.630,28.698,1010.829516
2456971.80712963,222.412,28.469,1016.396022
2456971.80714120,222.197,28.242,1021.985087
2456971.80715278,221.986,28.016,1027.596335
2456971.80716435,221.778,27.792,1033.229398
2456971.80717593,221.573,27.570,1038.883912
2456971.80718750,221.372,27.350,1044.559525
2456971.80719907,221.173,27.131,1050.255887
2456971.80721065,220.977,26.914,1055.972655
2456971.80722222,220.784,26.699,1061.709491
2456971.80723380,220.594,26.485,1067.466066
2456971.80724537,220.407,26.273,1073.242054
2456971.80725694,220.222,26.063,1079.037137
2456971.80726852,220.040,25.854,1084.851001
2456971.80728009,219.861,25.647,1090.683339
2456971.80729167,219.684,25.442,1096.533849
2456971.80730324,219.510,25.238,1102.402234
2456971.80731481,219.338,25.035,1108.288203
2456971.80732639,219.169,24.835,1114.191470
2456971.80733796,219.002,24.636,1120.111752
2456971.80734954,218.837,24.438,1126.048777
2456971.80736111,218.674,24.242,1132.002273
2456971.80737269,218.514,24.048,1137.971974
2456971.80738426,218.356,23.855,1143.957619
2456971.80739583,218.200,23.663,1149.958951
2456971.80740741,218.046,23.473,1155.975718
2456971.80741898,217.895,23.284,1162.007673
2456971.80743056,217.745,23.097,1168.054574
2456971.80744213,217.597,22.912,1174.116181
2456971.80745370,217.452,22.727,1180.192264
2456971.80746528,217.308,22.544,1186.282587
2456971.80747685,217.166,22.363,1192.386928
2456971.80748843,217.026,22.183,1198.505064
2456971.80750000,216.887,22.004,1204.636777
2456971.80751157,216.751,21.827,1210.781854
2456971.80752315,216.616,21.651,1216.940084
2456971.80753472,216.483,21.476,1223.111262
2456971.80754630,216.351,21.302,1229.295184
2456971.80755787,216.222,21.130,1235.491652
2456971.80756944,216.094,20.959,1241.700470
2456971.80758102,215.967,20.790,1247.921445
2456971.80759259,215.842,20.622,1254.154390
2456971.80760417,215.719,20.454,1260.399119
2456971.80761574,215.597,20.289,1266.655449
2456971.80762731,215.476,20.124,1272.923203
2456971.80763889,215.357,19.960,1279.202206
2456971.80765046,215.240,19.798,1285.492282
2456971.80766204,215.124,19.637,1291.793263
2456971.80767361,215.009,19.477,1298.104982
2456971.80768519,214.895,19.318,1304.427276
2456971.80769676,214.783,19.161,1310.759984
2456971.80770833,214.673,19.004,1317.102948
2456971.80771991,214.563,18.849,1323.456012
2456971.80773148,214.455,18.694,1329.819024
2456971.80774306,214.348,18.541,1336.191833
2456971.80775463,214.242,18.389,1342.574295
2456971.80776620,214.138,18.238,1348.966260
2456971.80777778,214.035,18.088,1355.367588
2456971.80778935,213.933,17.939,1361.778140
2456971.80780093,213.832,17.791,1368.197776
2456971.80781250,213.732,17.644,1374.626362
2456971.80782407,213.633,17.498,1381.063766
2456971.80783565,213.536,17.353,1387.509858
2456971.80784722,213.439,17.209,1393.964505
2456971.80785880,213.344,17.066,1400.427584
2456971.80787037,213.249,16.924,1406.898971
2456971.80788194,213.156,16.783,1413.378542
2456971.80789352,213.063,16.643,1419.866178
2456971.80790509,212.972,16.504,1426.361763
2456971.80791667,212.882,16.365,1432.865177
2456971.80792824,212.792,16.228,1439.376307
2456971.80793981,212.704,16.091,1445.895041
2456971.80795139,212.616,15.956,1452.421268
2456971.80796296,212.530,15.821,1458.954881
2456971.80797454,212.444,15.687,1465.495773
2456971.80798611,212.359,15.554,1472.043836
2456971.80799769,212.275,15.422,1478.598968
2456971.80800926,212.192,15.291,1485.161068
2456971.80802083,212.110,15.160,1491.730036
2456971.80803241,212.029,15.031,1498.305774
2456971.80804398,211.948,14.902,1504.888182
2456971.80805556,211.868,14.774,1511.477167
2456971.80806713,211.789,14.647,1518.072635
2456971.80807870,211.711,14.520,1524.674494
2456971.80809028,211.634,14.395,1531.282653
2456971.80810185,211.557,14.270,1537.897021
2456971.80811343,211.482,14.146,1544.517512
2456971.80812500,211.407,14.022,1551.144037
2456971.80813657,211.332,13.900,1557.776513
2456971.80814815,211.259,13.778,1564.414857
2456971.80815972,211.186,13.656,1571.058983
2456971.80817130,211.114,13.536,1577.708811
2456971.80818287,211.042,13.416,1584.364261
2456971.80819444,210.972,13.297,1591.025255
2456971.80820602,210.902,13.179,1597.691716
2456971.80821759,210.832,13.061,1604.363565
2456971.80822917,210.763,12.944,1611.040727
2456971.80824074,210.695,12.828,1617.723130
2456971.80825231,210.628,12.712,1624.410701
2456971.80826389,210.561,12.598,1631.103366
2456971.80827546,210.495,12.483,1637.801054
2456971.80828704,210.429,12.370,1644.503698
2456971.80829861,210.364,12.257,1651.211228
2456971.80831019,210.300,12.144,1657.923575
2456971.80832176,210.236,12.032,1664.640674
2456971.80833333,210.173,11.921,1671.362458
2456971.80834491,210.111,11.811,1678.088864
2456971.80835648,210.048,11.701,1684.819828
2456971.80836806,209.987,11.592,1691.555286
2456971.80837963,209.926,11.483,1698.295176
2456971.80839120,209.866,11.375,1705.039438
2456971.80840278,209.806,11.267,1711.788014
2456971.80841435,209.747,11.160,1718.540840
2456971.80842593,209.688,11.054,1725.297860
2456971.80843750,209.630,10.948,1732.059017
2456971.80844907,209.572,10.843,1738.824255
2456971.80846065,209.515,10.738,1745.593516
2456971.80847222,209.458,10.634,1752.366746
2456971.80848380,209.402,10.530,1759.143892
2456971.80849537,209.346,10.427,1765.924898
2456971.80850694,209.291,10.324,1772.709712
2456971.80851852,209.236,10.222,1779.498282
2456971.80853009,209.181,10.121,1786.290560
2456971.80854167,209.128,10.020,1793.086490
2456971.80855324,209.074,9.919,1799.886024
2456971.80856481,209.021,9.819,1806.689114
2456971.80857639,208.969,9.720,1813.495713
2456971.80858796,208.917,9.620,1820.305769
2456971.80859954,208.865,9.522,1827.119238
2456971.80861111,208.814,9.424,1833.936071
2456971.80862269,208.763,9.326,1840.756226
2456971.80863426,208.713,9.229,1847.579653
2456971.80864583,208.663,9.132,1854.406310
2456971.80865741,208.613,9.036,1861.236154
2456971.80866898,208.564,8.941,1868.069139
2456971.80868056,208.515,8.845,1874.905223
2456971.80869213,208.467,8.750,1881.744364
2456971.80870370,208.419,8.656,1888.586521
2456971.80871528,208.371,8.562,1895.431651
2456971.80872685,208.324,8.469,1902.279714
2456971.80873843,208.277,8.375,1909.130672
2456971.80875000,208.231,8.283,1915.984482
2456971.80876157,208.185,8.191,1922.841107
2456971.80877315,208.139,8.099,1929.700508
2456971.80878472,208.094,8.007,1936.562648
2456971.80879630,208.049,7.916,1943.427487
2456971.80880787,208.004,7.826,1950.294989
2456971.80881944,207.960,7.736,1957.165119
2456971.80883102,207.916,7.646,1964.037839
2456971.80884259,207.872,7.556,1970.913113
2456971.80885417,207.829,7.467,1977.790907
2456971.80886574,207.786,7.379,1984.671188
2456971.80887731,207.744,7.291,1991.553917
2456971.80888889,207.701,7.203,1998.439063
2456971.80890046,207.659,7.115,2005.326594
2456971.80891204,207.618,7.028,2012.216473
2456971.80892361,207.576,6.941,2019.108670
2456971.80893519,207.535,6.855,2026.003153
2456971.80894676,207.495,6.769,2032.899888
2456971.80895833,207.454,6.683,2039.798845
2456971.80896991,207.414,6.598,2046.699993
2456971.80898148,207.374,6.513,2053.603302
2456971.80899306,207.335,6.429,2060.508739
2456971.80900463,207.296,6.344,2067.416276
2456971.80901620,207.257,6.260,2074.325885
2456971.80902778,207.218,6.177,2081.237533
2456971.80903935,207.180,6.094,2088.151193
2456971.80905093,207.141,6.011,2095.066839
2456971.80906250,207.104,5.928,2101.984438
2456971.80907407,207.066,5.846,2108.903964
2456971.80908565,207.029,5.764,2115.825390
2456971.80909722,206.992,5.682,2122.748690
2456971.80910880,206.955,5.601,2129.673834
2456971.80912037,206.919,5.520,2136.600798
2456971.80913194,206.882,5.439,2143.529555
2456971.80914352,206.846,5.359,2150.460078
2456971.80915509,206.811,5.279,2157.392342
2456971.80916667,206.775,5.199,2164.326324
2456971.80917824,206.740,5.120,2171.261994
2456971.80918981,206.705,5.041,2178.199330
2456971.80920139,206.670,4.962,2185.138309
2456971.80921296,206.636,4.883,2192.078904
2456971.80922454,206.602,4.805,2199.021092
2456971.80923611,206.568,4.727,2205.964850
2456971.80924769,206.534,4.649,2212.910153
2456971.80925926,206.500,4.572,2219.856979
2456971.80927083,206.467,4.495,2226.805304
2456971.80928241,206.434,4.418,2233.755108
2456971.80929398,206.401,4.341,2240.706365
2456971.80930556,206.368,4.265,2247.659055
2456971.80931713,206.336,4.189,2254.613157
2456971.80932870,206.304,4.113,2261.568646
2456971.80934028,206.272,4.038,2268.525502
2456971.80935185,206.240,3.963,2275.483706
2456971.80936343,206.208,3.888,2282.443234
2456971.80937500,206.177,3.813,2289.404066
2456971.80938657,206.146,3.738,2296.366184
2456971.80939815,206.115,3.664,2303.329563
2456971.80940972,206.084,3.590,2310.294186
2456971.80942130,206.054,3.516,2317.260034
2456971.80943287,206.023,3.443,2324.227084
2456971.80944444,205.993,3.370,2331.195318
2456971.80945602,205.963,3.297,2338.164718
2456971.80946759,205.933,3.224,2345.135263
2456971.80947917,205.904,3.152,2352.106935
2456971.80949074,205.874,3.079,2359.079717
2456971.80950231,205.845,3.007,2366.053587
2456971.80951389,205.816,2.935,2373.028528
2456971.80952546,205.787,2.864,2380.004524
2456971.80953704,205.759,2.793,2386.981553
2456971.80954861,205.730,2.721,2393.959601
2456971.80956019,205.702,2.651,2400.938649
2456971.80957176,205.674,2.580,2407.918679
2456971.80958333,205.646,2.509,2414.899674
2456971.80959491,205.618,2.439,2421.881619
2456971.80960648,205.591,2.369,2428.864493
2456971.80961806,205.563,2.299,2435.848282
2456971.80962963,205.536,2.230,2442.832971
2456971.80964120,205.509,2.160,2449.818539
2456971.80965278,205.482,2.091,2456.804973
2456971.80966435,205.455,2.022,2463.792258
2456971.80967593,205.429,1.954,2470.780374
2456971.80968750,205.402,1.885,2477.769308
2456971.80969907,205.376,1.817,2484.759046
2456971.80971065,205.350,1.749,2491.749568
2456971.80972222,205.324,1.681,2498.740861
2456971.80973380,205.298,1.613,2505.732911
2456971.80974537,205.273,1.545,2512.725701
2456971.80975694,205.247,1.478,2519.719217
