"Time (JDate)","Azimuth (deg)","Elevation (deg)","Range (km)"
2456971.49099537,201.859,14.144,1804.953881
2456971.49100694,201.833,14.029,1811.601802
2456971.49101852,201.808,13.914,1818.253425
2456971.49103009,201.783,13.801,1824.908700
2456971.49104167,201.758,13.688,1831.567583
2456971.49105324,201.733,13.575,1838.230023
2456971.49106481,201.709,13.463,1844.895976
2456971.49107639,201.684,13.352,1851.565395
2456971.49108796,201.660,13.241,1858.238237
2456971.49109954,201.637,13.131,1864.914455
2456971.49111111,201.613,13.021,1871.594006
2456971.49112269,201.590,12.912,1878.276846
2456971.49113426,201.566,12.804,1884.962935
2456971.49114583,201.544,12.696,1891.652227
2456971.49115741,201.521,12.588,1898.344683
2456971.49116898,201.498,12.481,1905.040260
2456971.49118056,201.476,12.375,1911.738918
2456971.49119213,201.454,12.269,1918.440619
2456971.49120370,201.432,12.164,1925.145320
2456971.49121528,201.410,12.059,1931.852984
2456971.49122685,201.388,11.954,1938.563571
2456971.49123843,201.367,11.851,1945.277046
2456971.49125000,201.345,11.747,1951.993367
2456971.49126157,201.324,11.644,1958.712499
2456971.49127315,201.303,11.542,1965.434406
2456971.49128472,201.282,11.440,1972.159052
2456971.49129630,201.262,11.339,1978.886399
2456971.49130787,201.241,11.238,1985.616413
2456971.49131944,201.221,11.138,1992.349059
2456971.49133102,201.201,11.038,1999.084304
2456971.49134259,201.181,10.938,2005.822111
2456971.49135417,201.161,10.839,2012.562449
2456971.49136574,201.142,10.740,2019.305283
2456971.49137731,201.122,10.642,2026.050582
2456971.49138889,201.103,10.544,2032.798311
2456971.49140046,201.084,10.447,2039.548440
2456971.49141204,201.065,10.350,2046.300937
2456971.49142361,201.046,10.254,2053.055771
2456971.49143519,201.027,10.158,2059.812910
2456971.49144676,201.009,10.062,2066.572324
2456971.49145833,200.990,9.967,2073.333983
2456971.49146991,200.972,9.873,2080.097858
2456971.49148148,200.954,9.778,2086.863918
2456971.49149306,200.936,9.684,2093.632135
2456971.49150463,200.918,9.591,2100.402479
2456971.49151620,200.901,9.498,2107.174924
2456971.49152778,200.883,9.405,2113.949439
2456971.49153935,200.866,9.313,2120.725997
2456971.49155093,200.848,9.221,2127.504572
2456971.49156250,200.831,9.129,2134.285137
2456971.49157407,200.814,9.038,2141.067662
2456971.49158565,200.797,8.947,2147.852123
2456971.49159722,200.781,8.857,2154.638493
2456971.49160880,200.764,8.767,2161.426748
2456971.49162037,200.747,8.677,2168.216860
2456971.49163194,200.731,8.588,2175.008803
2456971.49164352,200.715,8.499,2181.802556
2456971.49165509,200.699,8.410,2188.598089
2456971.49166667,200.683,8.322,2195.395381
2456971.49167824,200.667,8.234,2202.194406
2456971.49168981,200.651,8.147,2208.995142
2456971.49170139,200.635,8.059,2215.797563
2456971.49171296,200.620,7.972,2222.601647
2456971.49172454,200.604,7.886,2229.407370
2456971.49173611,200.589,7.800,2236.214711
2456971.49174769,200.574,7.714,2243.023644
2456971.49175926,200.558,7.628,2249.834149
2456971.49177083,200.543,7.543,2256.646202
2456971.49178241,200.529,7.458,2263.459784
2456971.49179398,200.514,7.374,2270.274870
2456971.49180556,200.499,7.290,2277.091440
2456971.49181713,200.485,7.206,2283.909474
2456971.49182870,200.470,7.122,2290.728948
2456971.49184028,200.456,7.039,2297.549843
2456971.49185185,200.441,6.956,2304.372138
2456971.49186343,200.427,6.873,2311.195814
2456971.49187500,200.413,6.791,2318.020848
2456971.49188657,200.399,6.709,2324.847222
2456971.49189815,200.385,6.627,2331.674915
2456971.49190972,200.372,6.546,2338.503910
2456971.49192130,200.358,6.464,2345.334184
2456971.49193287,200.344,6.384,2352.165720
2456971.49194444,200.331,6.303,2358.998500
2456971.49195602,200.317,6.223,2365.832502
2456971.49196759,200.304,6.143,2372.667710
2456971.49197917,200.291,6.063,2379.504104
2456971.49199074,200.278,5.983,2386.341669
2456971.49200231,200.265,5.904,2393.180382
2456971.49201389,200.252,5.825,2400.020229
2456971.49202546,200.239,5.747,2406.861192
2456971.49203704,200.226,5.668,2413.703251
2456971.49204861,200.213,5.590,2420.546390
2456971.49206019,200.201,5.512,2427.390592
2456971.49207176,200.188,5.435,2434.235841
2456971.49208333,200.176,5.357,2441.082119
2456971.49209491,200.163,5.280,2447.929409
2456971.49210648,200.151,5.203,2454.777696
2456971.49211806,200.139,5.127,2461.626961
2456971.49212963,200.127,5.051,2468.477190
2456971.49214120,200.115,4.975,2475.328367
2456971.49215278,200.103,4.899,2482.180476
2456971.49216435,200.091,4.823,2489.033499
2456971.49217593,200.079,4.748,2495.887423
2456971.49218750,200.068,4.673,2502.742232
2456971.49219907,200.056,4.598,2509.597910
2456971.49221065,200.044,4.523,2516.454442
2456971.49222222,200.033,4.449,2523.311814
2456971.49223380,200.021,4.375,2530.170010
2456971.49224537,200.010,4.301,2537.029016
2456971.49225694,199.999,4.227,2543.888816
2456971.49226852,199.988,4.154,2550.749398
2456971.49228009,199.976,4.081,2557.610745
2456971.49229167,199.965,4.008,2564.472844
2456971.49230324,199.954,3.935,2571.335680
2456971.49231481,199.944,3.862,2578.199242
2456971.49232639,199.933,3.790,2585.063513
2456971.49233796,199.922,3.718,2591.928480
2456971.49234954,199.911,3.646,2598.794131
2456971.49236111,199.901,3.574,2605.660450
2456971.49237269,199.890,3.503,2612.527425
2456971.49238426,199.879,3.432,2619.395043
2456971.49239583,199.869,3.361,2626.263291
2456971.49240741,199.859,3.290,2633.132155
2456971.49241898,199.848,3.219,2640.001623
2456971.49243056,199.838,3.149,2646.871683
2456971.49244213,199.828,3.078,2653.742320
2456971.49245370,199.818,3.008,2660.613522
2456971.49246528,199.808,2.939,2667.485280
2456971.49247685,199.798,2.869,2674.357576
2456971.49248843,199.788,2.800,2681.230402
2456971.49250000,199.778,2.730,2688.103744
2456971.49251157,199.768,2.661,2694.977591
2456971.49252315,199.758,2.593,2701.851930
2456971.49253472,199.749,2.524,2708.726750
2456971.49254630,199.739,2.455,2715.602040
2456971.49255787,199.729,2.387,2722.477786
2456971.49256944,199.720,2.319,2729.353977
2456971.49258102,199.710,2.251,2736.230604
2456971.49259259,199.701,2.183,2743.107654
2456971.49260417,199.692,2.116,2749.985114
2456971.49261574,199.682,2.049,2756.862976
2456971.49262731,199.673,1.981,2763.741228
2456971.49263889,199.664,1.914,2770.619857
2456971.49265046,199.655,1.848,2777.498854
2456971.49266204,199.646,1.781,2784.378207
2456971.49267361,199.637,1.715,2791.257908
2456971.49268519,199.628,1.648,2798.137942
2456971.49269676,199.619,1.582,2805.018302
2456971.49270833,199.610,1.516,2811.898977
2456971.49271991,199.601,1.450,2818.779954
2456971.49273148,199.592,1.385,2825.661226
2456971.49274306,199.583,1.319,2832.542781
2456971.49275463,199.575,1.254,2839.424609
2456971.49276620,199.566,1.189,2846.306700
2456971.49277778,199.558,1.124,2853.189044
2456971.49278935,199.549,1.059,2860.071632
2456971.49280093,199.541,0.995,2866.954452
2456971.49281250,199.532,0.930,2873.837496
2456971.49282407,199.524,0.866,2880.720755
2456971.49283565,199.515,0.802,2887.604217
2456971.49284722,199.507,0.738,2894.487873
2456971.49285880,199.499,0.674,2901.371715
2456971.49287037,199.491,0.610,2908.255733
2456971.49288194,199.483,0.547,2915.139916
2456971.49289352,199.474,0.484,2922.024256
2456971.49290509,199.466,0.420,2928.908746
2456971.49291667,199.458,0.357,2935.793373
2456971.49292824,199.450,0.294,2942.678129
2456971.49293981,199.442,0.232,2949.563008
2456971.49295139,199.435,0.169,2956.447996
2456971.49296296,199.427,0.107,2963.333088
2456971.49297454,199.419,0.044,2970.218273
2456971.49298271,199.414,0.000,2975.081240
2456971.55176606,346.778,0.000,2997.987858
2456971.55177083,346.735,0.018,2996.025029
2456971.55178241,346.630,0.060,2991.268386
2456971.55179398,346.524,0.103,2986.520683
2456971.55180556,346.419,0.145,2981.781970
2456971.55181713,346.312,0.188,2977.052293
2456971.55182870,346.206,0.231,2972.331703
2456971.55184028,346.099,0.273,2967.620248
2456971.55185185,345.991,0.316,2962.917975
2456971.55186343,345.884,0.358,2958.224937
2456971.55187500,345.776,0.401,2953.541180
2456971.55188657,345.667,0.443,2948.866755
2456971.55189815,345.559,0.486,2944.201711
2456971.55190972,345.450,0.528,2939.546099
2456971.55192130,345.340,0.570,2934.899967
2456971.55193287,345.230,0.613,2930.263368
2456971.55194444,345.120,0.655,2925.636352
2456971.55195602,345.010,0.698,2921.018969
2456971.55196759,344.899,0.740,2916.411270
2456971.55197917,344.787,0.782,2911.813307
2456971.55199074,344.676,0.825,2907.225131
2456971.55200231,344.564,0.867,2902.646792
2456971.55201389,344.451,0.909,2898.078345
2456971.55202546,344.339,0.951,2893.519839
2456971.55203704,344.225,0.993,2888.971329
2456971.55204861,344.112,1.036,2884.432865
2456971.55206019,343.998,1.078,2879.904501
2456971.55207176,343.884,1.120,2875.386289
2456971.55208333,343.769,1.162,2870.878283
2456971.55209491,343.654,1.204,2866.380535
2456971.55210648,343.539,1.246,2861.893100
2456971.55211806,343.423,1.288,2857.416030
2456971.55212963,343.307,1.330,2852.949381
2456971.55214120,343.191,1.372,2848.493205
2456971.55215278,343.074,1.414,2844.047557
2456971.55216435,342.956,1.456,2839.612491
2456971.55217593,342.839,1.498,2835.188063
2456971.55218750,342.721,1.540,2830.774327
2456971.55219907,342.602,1.581,2826.371338
2456971.55221065,342.483,1.623,2821.979151
2456971.55222222,342.364,1.665,2817.597822
2456971.55223380,342.245,1.707,2813.227406
2456971.55224537,342.125,1.748,2808.867960
2456971.55225694,342.004,1.790,2804.519539
2456971.55226852,341.883,1.831,2800.182201
2456971.55228009,341.762,1.873,2795.856000
2456971.55229167,341.641,1.915,2791.540993
2456971.55230324,341.519,1.956,2787.237239
2456971.55231481,341.396,1.997,2782.944793
2456971.55232639,341.274,2.039,2778.663713
2456971.55233796,341.151,2.080,2774.394056
2456971.55234954,341.027,2.121,2770.135880
2456971.55236111,340.903,2.163,2765.889244
2456971.55237269,340.779,2.204,2761.654203
2456971.55238426,340.654,2.245,2757.430818
2456971.55239583,340.529,2.286,2753.219145
2456971.55240741,340.403,2.327,2749.019245
2456971.55241898,340.277,2.368,2744.831175
2456971.55243056,340.151,2.409,2740.654994
2456971.55244213,340.024,2.450,2736.490763
2456971.55245370,339.897,2.491,2732.338538
2456971.55246528,339.770,2.532,2728.198382
2456971.55247685,339.642,2.573,2724.070353
2456971.55248843,339.513,2.613,2719.954509
2456971.55250000,339.384,2.654,2715.850913
2456971.55251157,339.255,2.695,2711.759624
2456971.55252315,339.126,2.735,2707.680702
2456971.55253472,338.996,2.776,2703.614209
2456971.55254630,338.865,2.816,2699.560203
2456971.55255787,338.734,2.857,2695.518748
2456971.55256944,338.603,2.897,2691.489903
2456971.55258102,338.471,2.937,2687.473729
2456971.55259259,338.339,2.977,2683.470288
2456971.55260417,338.207,3.018,2679.479643
2456971.55261574,338.074,3.058,2675.501852
2456971.55262731,337.941,3.098,2671.536981
2456971.55263889,337.807,3.138,2667.585090
2456971.55265046,337.673,3.177,2663.646240
2456971.55266204,337.538,3.217,2659.720496
2456971.55267361,337.403,3.257,2655.807919
2456971.55268519,337.268,3.297,2651.908570
2456971.55269676,337.132,3.336,2648.022515
2456971.55270833,336.995,3.376,2644.149815
2456971.55271991,336.859,3.415,2640.290534
2456971.55273148,336.722,3.455,2636.444733
2456971.55274306,336.584,3.494,2632.612478
2456971.55275463,336.446,3.533,2628.793832
2456971.55276620,336.308,3.573,2624.988856
2456971.55277778,336.169,3.612,2621.197618
2456971.55278935,336.030,3.651,2617.420179
2456971.55280093,335.890,3.690,2613.656604
2456971.55281250,335.750,3.728,2609.906955
2456971.55282407,335.609,3.767,2606.171300
2456971.55283565,335.468,3.806,2602.449701
2456971.55284722,335.327,3.845,2598.742223
2456971.55285880,335.185,3.883,2595.048929
2456971.55287037,335.043,3.922,2591.369886
2456971.55288194,334.900,3.960,2587.705159
2456971.55289352,334.757,3.998,2584.054812
2456971.55290509,334.614,4.036,2580.418909
2456971.55291667,334.470,4.074,2576.797516
2456971.55292824,334.325,4.112,2573.190699
2456971.55293981,334.180,4.150,2569.598523
2456971.55295139,334.035,4.188,2566.021053
2456971.55296296,333.890,4.226,2562.458354
2456971.55297454,333.743,4.264,2558.910492
2456971.55298611,333.597,4.301,2555.377534
2456971.55299769,333.450,4.338,2551.859544
2456971.55300926,333.303,4.376,2548.356589
2456971.55302083,333.155,4.413,2544.868734
2456971.55303241,333.006,4.450,2541.396046
2456971.55304398,332.858,4.487,2537.938589
2456971.55305556,332.709,4.524,2534.496431
2456971.55306713,332.559,4.561,2531.069639
2456971.55307870,332.409,4.598,2527.658277
2456971.55309028,332.259,4.634,2524.262412
2456971.55310185,332.108,4.671,2520.882111
2456971.55311343,331.957,4.707,2517.517440
2456971.55312500,331.805,4.743,2514.168464
2456971.55313657,331.653,4.779,2510.835251
2456971.55314815,331.500,4.815,2507.517868
2456971.55315972,331.347,4.851,2504.216381
2456971.55317130,331.194,4.887,2500.930856
2456971.55318287,331.040,4.923,2497.661359
2456971.55319444,330.886,4.958,2494.407958
2456971.55320602,330.731,4.994,2491.170718
2456971.55321759,330.576,5.029,2487.949707
2456971.55322917,330.420,5.064,2484.744991
2456971.55324074,330.264,5.099,2481.556637
2456971.55325231,330.108,5.134,2478.384709
2456971.55326389,329.951,5.169,2475.229278
2456971.55327546,329.794,5.204,2472.090408
2456971.55328704,329.636,5.238,2468.968165
2456971.55329861,329.478,5.273,2465.862617
2456971.55331019,329.319,5.307,2462.773830
2456971.55332176,329.160,5.341,2459.701870
2456971.55333333,329.001,5.375,2456.646803
2456971.55334491,328.841,5.409,2453.608697
2456971.55335648,328.681,5.443,2450.587617
2456971.55336806,328.520,5.476,2447.583629
2456971.55337963,328.359,5.510,2444.596800
2456971.55339120,328.197,5.543,2441.627197
2456971.55340278,328.036,5.576,2438.674884
2456971.55341435,327.873,5.609,2435.739928
2456971.55342593,327.710,5.642,2432.822396
2456971.55343750,327.547,5.675,2429.922352
2456971.55344907,327.384,5.707,2427.039862
2456971.55346065,327.220,5.740,2424.174993
2456971.55347222,327.055,5.772,2421.327810
2456971.55348380,326.890,5.804,2418.498378
2456971.55349537,326.725,5.836,2415.686762
2456971.55350694,326.559,5.868,2412.893031
2456971.55351852,326.393,5.899,2410.117244
2456971.55353009,326.227,5.931,2407.359470
2456971.55354167,326.060,5.962,2404.619772
2456971.55355324,325.893,5.993,2401.898215
2456971.55356481,325.725,6.024,2399.194865
2456971.55357639,325.557,6.055,2396.509786
2456971.55358796,325.388,6.085,2393.843041
2456971.55359954,325.219,6.116,2391.194695
2456971.55361111,325.050,6.146,2388.564813
2456971.55362269,324.880,6.176,2385.953459
2456971.55363426,324.710,6.206,2383.360693
2456971.55364583,324.539,6.236,2380.786581
2456971.55365741,324.369,6.266,2378.231186
2456971.55366898,324.197,6.295,2375.694571
2456971.55368056,324.025,6.324,2373.176798
2456971.55369213,323.853,6.353,2370.677932
2456971.55370370,323.681,6.382,2368.198035
2456971.55371528,323.508,6.411,2365.737166
2456971.55372685,323.335,6.439,2363.295389
2456971.55373843,323.161,6.467,2360.872766
2456971.55375000,322.987,6.496,2358.469358
2456971.55376157,322.813,6.523,2356.085229
2456971.55377315,322.638,6.551,2353.720435
2456971.55378472,322.463,6.579,2351.375040
2456971.55379630,322.287,6.606,2349.049103
2456971.55380787,322.111,6.633,2346.742685
2456971.55381944,321.935,6.660,2344.455849
2456971.55383102,321.758,6.687,2342.188648
2456971.55384259,321.581,6.713,2339.941146
2456971.55385417,321.404,6.740,2337.713400
2456971.55386574,321.226,6.766,2335.505473
2456971.55387731,321.048,6.792,2333.317417
2456971.55388889,320.869,6.817,2331.149294
2456971.55390046,320.691,6.843,2329.001161
2456971.55391204,320.511,6.868,2326.873078
2456971.55392361,320.332,6.893,2324.765098
2456971.55393519,320.152,6.918,2322.677279
2456971.55394676,319.972,6.943,2320.609680
2456971.55395833,319.791,6.967,2318.562354
2456971.55396991,319.610,6.991,2316.535357
2456971.55398148,319.429,7.015,2314.528748
2456971.55399306,319.247,7.039,2312.542578
2456971.55400463,319.065,7.063,2310.576902
2456971.55401620,318.883,7.086,2308.631778
2456971.55402778,318.700,7.109,2306.707255
2456971.55403935,318.517,7.132,2304.803388
2456971.55405093,318.334,7.155,2302.920234
2456971.55406250,318.151,7.177,2301.057840
2456971.55407407,317.967,7.199,2299.216260
2456971.55408565,317.782,7.221,2297.395549
2456971.55409722,317.598,7.243,2295.595753
2456971.55410880,317.413,7.264,2293.816929
2456971.55412037,317.228,7.286,2292.059121
2456971.55413194,317.042,7.307,2290.322385
2456971.55414352,316.857,7.327,2288.606765
2456971.55415509,316.670,7.348,2286.912314
2456971.55416667,316.484,7.368,2285.239081
2456971.55417824,316.297,7.388,2283.587111
2456971.55418981,316.110,7.408,2281.956456
2456971.55420139,315.923,7.428,2280.347158
2456971.55421296,315.736,7.447,2278.759269
2456971.55422454,315.548,7.466,2277.192830
2456971.55423611,315.360,7.485,2275.647892
2456971.55424769,315.171,7.503,2274.124495
2456971.55425926,314.983,7.522,2272.622689
2456971.55427083,314.794,7.540,2271.142513
2456971.55428241,314.605,7.558,2269.684015
2456971.55429398,314.415,7.575,2268.247234
2456971.55430556,314.226,7.593,2266.832218
2456971.55431713,314.036,7.610,2265.439002
2456971.55432870,313.845,7.626,2264.067634
2456971.55434028,313.655,7.643,2262.718150
2456971.55435185,313.464,7.659,2261.390595
2456971.55436343,313.273,7.675,2260.085003
2456971.55437500,313.082,7.691,2258.801419
2456971.55438657,312.891,7.706,2257.539876
2456971.55439815,312.699,7.722,2256.300418
2456971.55440972,312.507,7.737,2255.083079
2456971.55442130,312.315,7.751,2253.887894
2456971.55443287,312.123,7.766,2252.714904
2456971.55444444,311.930,7.780,2251.564139
2456971.55445602,311.738,7.794,2250.435640
2456971.55446759,311.545,7.807,2249.329439
2456971.55447917,311.352,7.821,2248.245565
2456971.55449074,311.158,7.834,2247.184059
2456971.55450231,310.965,7.847,2246.144950
2456971.55451389,310.771,7.859,2245.128266
2456971.55452546,310.577,7.871,2244.134045
2456971.55453704,310.383,7.883,2243.162315
2456971.55454861,310.189,7.895,2242.213102
2456971.55456019,309.994,7.906,2241.286441
2456971.55457176,309.800,7.917,2240.382359
2456971.55458333,309.605,7.928,2239.500880
2456971.55459491,309.410,7.939,2238.642038
2456971.55460648,309.215,7.949,2237.805855
2456971.55461806,309.019,7.959,2236.992359
2456971.55462963,308.824,7.969,2236.201571
2456971.55464120,308.628,7.978,2235.433521
2456971.55465278,308.433,7.987,2234.688231
2456971.55466435,308.237,7.996,2233.965724
2456971.55467593,308.041,8.005,2233.266020
2456971.55468750,307.845,8.013,2232.589145
2456971.55469907,307.648,8.021,2231.935119
2456971.55471065,307.452,8.029,2231.303961
2456971.55472222,307.255,8.036,2230.695689
2456971.55473380,307.059,8.043,2230.110327
2456971.55474537,306.862,8.050,2229.547891
2456971.55475694,306.665,8.057,2229.008397
2456971.55476852,306.468,8.063,2228.491863
2456971.55478009,306.271,8.069,2227.998306
2456971.55479167,306.074,8.075,2227.527736
2456971.55480324,305.877,8.080,2227.080176
2456971.55481481,305.680,8.085,2226.655635
2456971.55482639,305.482,8.090,2226.254128
2456971.55483796,305.285,8.095,2225.875666
2456971.55484954,305.087,8.099,2225.520261
2456971.55486111,304.890,8.103,2225.187924
2456971.55487269,304.692,8.107,2224.878663
2456971.55488426,304.494,8.110,2224.592493
2456971.55489583,304.296,8.113,2224.329420
2456971.55490741,304.099,8.116,2224.089451
2456971.55491898,303.901,8.118,2223.872594
2456971.55493056,303.703,8.120,2223.678855
2456971.55494213,303.505,8.122,2223.508241
2456971.55495370,303.307,8.124,2223.360756
2456971.55496528,303.109,8.125,2223.236405
2456971.55497685,302.911,8.126,2223.135191
2456971.55498843,302.713,8.127,2223.057117
2456971.55500000,302.515,8.127,2223.002184
2456971.55501157,302.317,8.127,2222.970395
2456971.55502315,302.119,8.127,2222.961749
2456971.55503472,301.921,8.127,2222.976247
2456971.55504630,301.723,8.126,2223.013888
2456971.55505787,301.525,8.125,2223.074669
2456971.55506944,301.327,8.123,2223.158589
2456971.55508102,301.129,8.122,2223.265643
2456971.55509259,300.931,8.120,2223.395829
2456971.55510417,300.733,8.118,2223.549141
2456971.55511574,300.535,8.115,2223.725574
2456971.55512731,300.337,8.112,2223.925122
2456971.55513889,300.139,8.109,2224.147778
2456971.55515046,299.941,8.106,2224.393533
2456971.55516204,299.743,8.102,2224.662380
2456971.55517361,299.546,8.098,2224.954309
2456971.55518519,299.348,8.094,2225.269311
2456971.55519676,299.151,8.089,2225.607377
2456971.55520833,298.953,8.084,2225.968491
2456971.55521991,298.756,8.079,2226.352643
2456971.55523148,298.558,8.073,2226.759820
2456971.55524306,298.361,8.068,2227.190009
2456971.55525463,298.164,8.062,2227.643195
2456971.55526620,297.967,8.055,2228.119363
2456971.55527778,297.770,8.049,2228.618501
2456971.55528935,297.573,8.042,2229.140585
2456971.55530093,297.376,8.034,2229.685602
2456971.55531250,297.179,8.027,2230.253533
2456971.55532407,296.983,8.019,2230.844361
2456971.55533565,296.786,8.011,2231.458065
2456971.55534722,296.590,8.003,2232.094628
2456971.55535880,296.394,7.994,2232.754024
2456971.55537037,296.197,7.985,2233.436233
2456971.55538194,296.002,7.976,2234.141235
2456971.55539352,295.806,7.966,2234.869008
2456971.55540509,295.610,7.957,2235.619524
2456971.55541667,295.414,7.947,2236.392761
2456971.55542824,295.219,7.936,2237.188693
2456971.55543981,295.024,7.925,2238.007299
2456971.55545139,294.829,7.915,2238.848545
2456971.55546296,294.634,7.903,2239.712409
2456971.55547454,294.439,7.892,2240.598861
2456971.55548611,294.244,7.880,2241.507878
2456971.55549769,294.050,7.868,2242.439423
2456971.55550926,293.856,7.856,2243.393470
2456971.55552083,293.662,7.843,2244.369991
2456971.55553241,293.468,7.830,2245.368950
2456971.55554398,293.274,7.817,2246.390319
2456971.55555556,293.081,7.804,2247.434067
2456971.55556713,292.887,7.790,2248.500155
2456971.55557870,292.694,7.776,2249.588554
2456971.55559028,292.501,7.762,2250.699232
2456971.55560185,292.309,7.747,2251.832148
2456971.55561343,292.116,7.733,2252.987273
2456971.55562500,291.924,7.718,2254.164565
2456971.55563657,291.732,7.702,2255.363990
2456971.55564815,291.540,7.687,2256.585513
2456971.55565972,291.349,7.671,2257.829092
2456971.55567130,291.157,7.655,2259.094693
2456971.55568287,290.966,7.638,2260.382272
2456971.55569444,290.775,7.622,2261.691791
2456971.55570602,290.585,7.605,2263.023215
2456971.55571759,290.394,7.588,2264.376495
2456971.55572917,290.204,7.570,2265.751598
2456971.55574074,290.014,7.553,2267.148474
2456971.55575231,289.825,7.535,2268.567087
2456971.55576389,289.635,7.517,2270.007389
2456971.55577546,289.446,7.498,2271.469342
2456971.55578704,289.257,7.480,2272.952896
2456971.55579861,289.069,7.461,2274.458012
2456971.55581019,288.880,7.442,2275.984640
2456971.55582176,288.692,7.422,2277.532739
2456971.55583333,288.504,7.403,2279.102257
2456971.55584491,288.317,7.383,2280.693155
2456971.55585648,288.130,7.363,2282.305378
2456971.55586806,287.943,7.342,2283.938885
2456971.55587963,287.756,7.322,2285.593623
2456971.55589120,287.570,7.301,2287.269548
2456971.55590278,287.384,7.280,2288.966605
2456971.55591435,287.198,7.258,2290.684751
2456971.55592593,287.013,7.237,2292.423933
2456971.55593750,286.828,7.215,2294.184098
2456971.55594907,286.643,7.193,2295.965200
2456971.55596065,286.458,7.171,2297.767182
2456971.55597222,286.274,7.148,2299.589999
2456971.55598380,286.090,7.125,2301.433595
2456971.55599537,285.907,7.102,2303.297914
2456971.55600694,285.724,7.079,2305.182910
2456971.55601852,285.541,7.056,2307.088523
2456971.55603009,285.358,7.032,2309.014706
2456971.55604167,285.176,7.008,2310.961401
2456971.55605324,284.994,6.984,2312.928549
2456971.55606481,284.812,6.960,2314.916104
2456971.55607639,284.631,6.935,2316.924005
2456971.55608796,284.450,6.911,2318.952194
2456971.55609954,284.270,6.886,2321.000622
2456971.55611111,284.090,6.860,2323.069228
2456971.55612269,283.910,6.835,2325.157952
2456971.55613426,283.730,6.810,2327.266744
2456971.55614583,283.551,6.784,2329.395544
2456971.55615741,283.372,6.758,2331.544292
2456971.55616898,283.194,6.731,2333.712927
2456971.55618056,283.016,6.705,2335.901399
2456971.55619213,282.838,6.678,2338.109644
2456971.55620370,282.661,6.652,2340.337603
2456971.55621528,282.484,6.625,2342.585214
2456971.55622685,282.307,6.597,2344.852424
2456971.55623843,282.131,6.570,2347.139169
2456971.55625000,281.955,6.542,2349.445388
2456971.55626157,281.779,6.515,2351.771019
2456971.55627315,281.604,6.487,2354.116006
2456971.55628472,281.429,6.458,2356.480286
2456971.55629630,281.255,6.430,2358.863797
2456971.55630787,281.081,6.401,2361.266474
2456971.55631944,280.907,6.373,2363.688262
2456971.55633102,280.734,6.344,2366.129096
2456971.55634259,280.561,6.315,2368.588912
2456971.55635417,280.389,6.285,2371.067650
2456971.55636574,280.216,6.256,2373.565245
2456971.55637731,280.045,6.226,2376.081631
2456971.55638889,279.873,6.196,2378.616753
2456971.55640046,279.703,6.166,2381.170543
2456971.55641204,279.532,6.136,2383.742938
2456971.55642361,279.362,6.106,2386.333874
2456971.55643519,279.192,6.075,2388.943287
2456971.55644676,279.023,6.044,2391.571113
2456971.55645833,278.854,6.014,2394.217284
2456971.55646991,278.685,5.982,2396.881742
2456971.55648148,278.517,5.951,2399.564420
2456971.55649306,278.349,5.920,2402.265254
2456971.55650463,278.182,5.888,2404.984176
2456971.55651620,278.015,5.857,2407.721124
2456971.55652778,277.849,5.825,2410.476032
2456971.55653935,277.682,5.793,2413.248834
2456971.55655093,277.517,5.761,2416.039464
2456971.55656250,277.351,5.728,2418.847858
2456971.55657407,277.187,5.696,2421.673950
2456971.55658565,277.022,5.663,2424.517673
2456971.55659722,276.858,5.630,2427.378960
2456971.55660880,276.694,5.597,2430.257749
2456971.55662037,276.531,5.564,2433.153973
2456971.55663194,276.368,5.531,2436.067564
2456971.55664352,276.206,5.498,2438.998457
2456971.55665509,276.044,5.464,2441.946585
2456971.55666667,275.882,5.430,2444.911881
2456971.55667824,275.721,5.397,2447.894281
2456971.55668981,275.560,5.363,2450.893716
2456971.55670139,275.400,5.328,2453.910120
2456971.55671296,275.240,5.294,2456.943427
2456971.55672454,275.081,5.260,2459.993570
2456971.55673611,274.922,5.225,2463.060482
2456971.55674769,274.763,5.191,2466.144097
2456971.55675926,274.605,5.156,2469.244348
2456971.55677083,274.447,5.121,2472.361167
2456971.55678241,274.290,5.086,2475.494489
2456971.55679398,274.133,5.051,2478.644249
2456971.55680556,273.976,5.016,2481.810374
2456971.55681713,273.820,4.980,2484.992801
2456971.55682870,273.664,4.945,2488.191463
2456971.55684028,273.509,4.909,2491.406293
2456971.55685185,273.354,4.873,2494.637223
2456971.55686343,273.200,4.837,2497.884188
2456971.55687500,273.046,4.801,2501.147120
2456971.55688657,272.892,4.765,2504.425952
2456971.55689815,272.739,4.729,2507.720618
2456971.55690972,272.587,4.693,2511.031051
2456971.55692130,272.434,4.656,2514.357184
2456971.55693287,272.283,4.620,2517.698951
2456971.55694444,272.131,4.583,2521.056288
2456971.55695602,271.980,4.546,2524.429121
2456971.55696759,271.830,4.509,2527.817388
2456971.55697917,271.679,4.472,2531.221022
2456971.55699074,271.530,4.435,2534.639957
2456971.55700231,271.380,4.398,2538.074126
2456971.55701389,271.232,4.361,2541.523462
2456971.55702546,271.083,4.323,2544.987903
2456971.55703704,270.935,4.286,2548.467376
2456971.55704861,270.788,4.248,2551.961818
2456971.55706019,270.641,4.210,2555.471163
2456971.55707176,270.494,4.173,2558.995345
2456971.55708333,270.348,4.135,2562.534298
