"Time (JDate)","Azimuth (deg)","Elevation (deg)","Range (km)"
2456971.76269676,163.952,0.372,3014.431487
2456971.76270833,163.950,0.435,3007.594693
2456971.76271991,163.949,0.498,3000.757997
2456971.76273148,163.948,0.561,2993.921409
2456971.76274306,163.946,0.624,2987.084937
2456971.76275463,163.945,0.688,2980.248589
2456971.76276620,163.943,0.752,2973.412374
2456971.76277778,163.942,0.815,2966.576301
2456971.76278935,163.940,0.879,2959.740381
2456971.76280093,163.939,0.943,2952.904619
2456971.76281250,163.937,1.007,2946.069026
2456971.76282407,163.936,1.072,2939.233612
2456971.76283565,163.934,1.136,2932.398384
2456971.76284722,163.933,1.201,2925.563352
2456971.76285880,163.931,1.266,2918.728526
2456971.76287037,163.930,1.331,2911.893915
2456971.76288194,163.928,1.396,2905.059528
2456971.76289352,163.927,1.461,2898.225374
2456971.76290509,163.925,1.527,2891.391464
2456971.76291667,163.923,1.592,2884.557807
2456971.76292824,163.922,1.658,2877.724412
2456971.76293981,163.920,1.724,2870.891289
2456971.76295139,163.918,1.790,2864.058448
2456971.76296296,163.917,1.857,2857.225899
2456971.76297454,163.915,1.923,2850.393652
2456971.76298611,163.913,1.990,2843.561716
2456971.76299769,163.912,2.057,2836.730104
2456971.76300926,163.910,2.124,2829.898822
2456971.76302083,163.908,2.191,2823.067883
2456971.76303241,163.906,2.258,2816.237298
2456971.76304398,163.904,2.326,2809.407075
2456971.76305556,163.903,2.393,2802.577226
2456971.76306713,163.901,2.461,2795.747761
2456971.76307870,163.899,2.529,2788.918692
2456971.76309028,163.897,2.598,2782.090028
2456971.76310185,163.895,2.666,2775.261781
2456971.76311343,163.893,2.735,2768.433962
2456971.76312500,163.891,2.804,2761.606581
2456971.76313657,163.889,2.873,2754.779649
2456971.76314815,163.887,2.942,2747.953179
2456971.76315972,163.886,3.011,2741.127181
2456971.76317130,163.884,3.081,2734.301666
2456971.76318287,163.882,3.150,2727.476647
2456971.76319444,163.879,3.220,2720.652134
2456971.76320602,163.877,3.291,2713.828140
2456971.76321759,163.875,3.361,2707.004675
2456971.76322917,163.873,3.432,2700.181752
2456971.76324074,163.871,3.502,2693.359384
2456971.76325231,163.869,3.573,2686.537581
2456971.76326389,163.867,3.644,2679.716356
2456971.76327546,163.865,3.716,2672.895722
2456971.76328704,163.863,3.787,2666.075691
2456971.76329861,163.860,3.859,2659.256274
2456971.76331019,163.858,3.931,2652.437485
2456971.76332176,163.856,4.003,2645.619337
2456971.76333333,163.854,4.076,2638.801843
2456971.76334491,163.851,4.148,2631.985014
2456971.76335648,163.849,4.221,2625.168864
2456971.76336806,163.847,4.294,2618.353407
2456971.76337963,163.844,4.368,2611.538656
2456971.76339120,163.842,4.441,2604.724623
2456971.76340278,163.840,4.515,2597.911322
2456971.76341435,163.837,4.589,2591.098768
2456971.76342593,163.835,4.663,2584.286974
2456971.76343750,163.832,4.738,2577.475952
2456971.76344907,163.830,4.812,2570.665719
2456971.76346065,163.827,4.887,2563.856288
2456971.76347222,163.825,4.962,2557.047671
2456971.76348380,163.822,5.038,2550.239885
2456971.76349537,163.820,5.113,2543.432945
2456971.76350694,163.817,5.189,2536.626863
2456971.76351852,163.815,5.265,2529.821654
2456971.76353009,163.812,5.341,2523.017335
2456971.76354167,163.809,5.418,2516.213921
2456971.76355324,163.807,5.495,2509.411425
2456971.76356481,163.804,5.572,2502.609863
2456971.76357639,163.801,5.649,2495.809251
2456971.76358796,163.798,5.727,2489.009605
2456971.76359954,163.796,5.805,2482.210939
2456971.76361111,163.793,5.883,2475.413270
2456971.76362269,163.790,5.961,2468.616616
2456971.76363426,163.787,6.040,2461.820989
2456971.76364583,163.784,6.119,2455.026409
2456971.76365741,163.781,6.198,2448.232890
2456971.76366898,163.778,6.277,2441.440450
2456971.76368056,163.775,6.357,2434.649106
2456971.76369213,163.772,6.437,2427.858873
2456971.76370370,163.769,6.517,2421.069771
2456971.76371528,163.766,6.597,2414.281816
2456971.76372685,163.763,6.678,2407.495025
2456971.76373843,163.760,6.759,2400.709415
2456971.76375000,163.757,6.841,2393.925006
2456971.76376157,163.754,6.922,2387.141815
2456971.76377315,163.750,7.004,2380.359860
2456971.76378472,163.747,7.086,2373.579158
2456971.76379630,163.744,7.169,2366.799730
2456971.76380787,163.741,7.252,2360.021594
2456971.76381944,163.737,7.335,2353.244768
2456971.76383102,163.734,7.418,2346.469272
2456971.76384259,163.731,7.502,2339.695126
2456971.76385417,163.727,7.586,2332.922347
2456971.76386574,163.724,7.670,2326.150956
2456971.76387731,163.720,7.755,2319.380974
2456971.76388889,163.717,7.840,2312.612420
2456971.76390046,163.713,7.925,2305.845315
2456971.76391204,163.709,8.011,2299.079678
2456971.76392361,163.706,8.097,2292.315531
2456971.76393519,163.702,8.183,2285.552896
2456971.76394676,163.698,8.270,2278.791792
2456971.76395833,163.695,8.357,2272.032241
2456971.76396991,163.691,8.444,2265.274266
2456971.76398148,163.687,8.532,2258.517888
2456971.76399306,163.683,8.619,2251.763128
2456971.76400463,163.679,8.708,2245.010009
2456971.76401620,163.676,8.796,2238.258555
2456971.76402778,163.672,8.885,2231.508788
2456971.76403935,163.668,8.975,2224.760729
2456971.76405093,163.664,9.064,2218.014404
2456971.76406250,163.660,9.154,2211.269836
2456971.76407407,163.655,9.245,2204.527048
2456971.76408565,163.651,9.335,2197.786065
2456971.76409722,163.647,9.427,2191.046910
2456971.76410880,163.643,9.518,2184.309609
2456971.76412037,163.639,9.610,2177.574188
2456971.76413194,163.634,9.702,2170.840669
2456971.76414352,163.630,9.795,2164.109079
2456971.76415509,163.626,9.888,2157.379443
2456971.76416667,163.621,9.981,2150.651790
2456971.76417824,163.617,10.075,2143.926143
2456971.76418981,163.612,10.169,2137.202529
2456971.76420139,163.608,10.264,2130.480977
2456971.76421296,163.603,10.359,2123.761513
2456971.76422454,163.598,10.454,2117.044163
2456971.76423611,163.594,10.550,2110.328957
2456971.76424769,163.589,10.646,2103.615923
2456971.76425926,163.584,10.743,2096.905090
2456971.76427083,163.579,10.840,2090.196484
2456971.76428241,163.574,10.938,2083.490137
2456971.76429398,163.569,11.036,2076.786077
2456971.76430556,163.564,11.134,2070.084334
2456971.76431713,163.559,11.233,2063.384940
2456971.76432870,163.554,11.332,2056.687924
2456971.76434028,163.549,11.432,2049.993316
2456971.76435185,163.544,11.532,2043.301149
2456971.76436343,163.539,11.633,2036.611456
2456971.76437500,163.533,11.734,2029.924265
2456971.76438657,163.528,11.835,2023.239611
2456971.76439815,163.523,11.937,2016.557527
2456971.76440972,163.517,12.040,2009.878046
2456971.76442130,163.512,12.143,2003.201201
2456971.76443287,163.506,12.246,1996.527026
2456971.76444444,163.501,12.350,1989.855556
2456971.76445602,163.495,12.454,1983.186826
2456971.76446759,163.489,12.559,1976.520872
2456971.76447917,163.483,12.665,1969.857727
2456971.76449074,163.478,12.771,1963.197430
2456971.76450231,163.472,12.877,1956.540017
2456971.76451389,163.466,12.984,1949.885525
2456971.76452546,163.460,13.091,1943.233991
2456971.76453704,163.454,13.199,1936.585453
2456971.76454861,163.447,13.308,1929.939950
2456971.76456019,163.441,13.417,1923.297521
2456971.76457176,163.435,13.527,1916.658207
2456971.76458333,163.429,13.637,1910.022045
2456971.76459491,163.422,13.747,1903.389077
2456971.76460648,163.416,13.859,1896.759344
2456971.76461806,163.409,13.970,1890.132888
2456971.76462963,163.402,14.083,1883.509751
2456971.76464120,163.396,14.196,1876.889975
2456971.76465278,163.389,14.309,1870.273603
2456971.76466435,163.382,14.423,1863.660680
2456971.76467593,163.375,14.538,1857.051250
2456971.76468750,163.368,14.653,1850.445357
2456971.76469907,163.361,14.769,1843.843048
2456971.76471065,163.354,14.886,1837.244367
2456971.76472222,163.347,15.003,1830.649363
2456971.76473380,163.340,15.121,1824.058083
2456971.76474537,163.332,15.239,1817.470573
2456971.76475694,163.325,15.358,1810.886883
2456971.76476852,163.317,15.478,1804.307062
2456971.76478009,163.310,15.598,1797.731161
2456971.76479167,163.302,15.719,1791.159230
2456971.76480324,163.294,15.841,1784.591320
2456971.76481481,163.286,15.963,1778.027482
2456971.76482639,163.278,16.086,1771.467771
2456971.76483796,163.270,16.210,1764.912238
2456971.76484954,163.262,16.334,1758.360939
2456971.76486111,163.254,16.459,1751.813929
2456971.76487269,163.246,16.585,1745.271263
2456971.76488426,163.237,16.712,1738.732997
2456971.76489583,163.229,16.839,1732.199188
2456971.76490741,163.220,16.967,1725.669895
2456971.76491898,163.212,17.096,1719.145178
2456971.76493056,163.203,17.225,1712.625093
2456971.76494213,163.194,17.355,1706.109704
2456971.76495370,163.185,17.486,1699.599070
2456971.76496528,163.176,17.618,1693.093255
2456971.76497685,163.167,17.750,1686.592321
2456971.76498843,163.158,17.884,1680.096334
2456971.76500000,163.148,18.018,1673.605356
2456971.76501157,163.139,18.153,1667.119454
2456971.76502315,163.129,18.288,1660.638695
2456971.76503472,163.120,18.425,1654.163146
2456971.76504630,163.110,18.562,1647.692877
2456971.76505787,163.100,18.700,1641.227959
2456971.76506944,163.090,18.839,1634.768459
2456971.76508102,163.080,18.979,1628.314451
2456971.76509259,163.069,19.120,1621.866008
2456971.76510417,163.059,19.262,1615.423203
2456971.76511574,163.048,19.404,1608.986112
2456971.76512731,163.038,19.547,1602.554810
2456971.76513889,163.027,19.692,1596.129376
2456971.76515046,163.016,19.837,1589.709887
2456971.76516204,163.005,19.983,1583.296422
2456971.76517361,162.994,20.130,1576.889063
2456971.76518519,162.983,20.278,1570.487891
2456971.76519676,162.971,20.427,1564.092989
2456971.76520833,162.960,20.577,1557.704443
2456971.76521991,162.948,20.728,1551.322339
2456971.76523148,162.936,20.880,1544.946761
2456971.76524306,162.924,21.033,1538.577799
2456971.76525463,162.912,21.187,1532.215543
2456971.76526620,162.900,21.342,1525.860084
2456971.76527778,162.887,21.498,1519.511514
2456971.76528935,162.875,21.655,1513.169927
2456971.76530093,162.862,21.813,1506.835419
2456971.76531250,162.849,21.972,1500.508086
2456971.76532407,162.836,22.133,1494.188026
2456971.76533565,162.823,22.294,1487.875339
2456971.76534722,162.809,22.456,1481.570126
2456971.76535880,162.796,22.620,1475.272491
2456971.76537037,162.782,22.785,1468.982537
2456971.76538194,162.768,22.951,1462.700372
2456971.76539352,162.754,23.118,1456.426102
2456971.76540509,162.740,23.286,1450.159838
2456971.76541667,162.725,23.455,1443.901691
2456971.76542824,162.710,23.626,1437.651774
2456971.76543981,162.696,23.798,1431.410200
2456971.76545139,162.681,23.971,1425.177088
2456971.76546296,162.665,24.145,1418.952555
2456971.76547454,162.650,24.321,1412.736722
2456971.76548611,162.634,24.498,1406.529711
2456971.76549769,162.618,24.676,1400.331647
2456971.76550926,162.602,24.855,1394.142655
2456971.76552083,162.586,25.036,1387.962864
2456971.76553241,162.569,25.218,1381.792405
2456971.76554398,162.553,25.401,1375.631409
2456971.76555556,162.536,25.586,1369.480012
2456971.76556713,162.518,25.773,1363.338350
2456971.76557870,162.501,25.960,1357.206562
2456971.76559028,162.483,26.149,1351.084790
2456971.76560185,162.465,26.340,1344.973176
2456971.76561343,162.447,26.532,1338.871868
2456971.76562500,162.429,26.725,1332.781014
2456971.76563657,162.410,26.920,1326.700763
2456971.76564815,162.391,27.116,1320.631269
2456971.76565972,162.372,27.314,1314.572689
2456971.76567130,162.352,27.514,1308.525180
2456971.76568287,162.332,27.715,1302.488903
2456971.76569444,162.312,27.917,1296.464022
2456971.76570602,162.292,28.121,1290.450703
2456971.76571759,162.271,28.327,1284.449116
2456971.76572917,162.250,28.535,1278.459432
2456971.76574074,162.229,28.744,1272.481826
2456971.76575231,162.207,28.955,1266.516475
2456971.76576389,162.185,29.167,1260.563561
2456971.76577546,162.163,29.381,1254.623267
2456971.76578704,162.140,29.597,1248.695779
2456971.76579861,162.117,29.815,1242.781287
2456971.76581019,162.094,30.034,1236.879985
2456971.76582176,162.070,30.256,1230.992068
2456971.76583333,162.046,30.479,1225.117736
2456971.76584491,162.022,30.704,1219.257192
2456971.76585648,161.997,30.930,1213.410642
2456971.76586806,161.972,31.159,1207.578297
2456971.76587963,161.946,31.390,1201.760368
2456971.76589120,161.920,31.622,1195.957074
2456971.76590278,161.894,31.857,1190.168633
2456971.76591435,161.867,32.093,1184.395272
2456971.76592593,161.840,32.332,1178.637217
2456971.76593750,161.812,32.572,1172.894700
2456971.76594907,161.783,32.815,1167.167958
2456971.76596065,161.755,33.059,1161.457229
2456971.76597222,161.726,33.306,1155.762757
2456971.76598380,161.696,33.555,1150.084791
2456971.76599537,161.666,33.806,1144.423580
2456971.76600694,161.635,34.059,1138.779384
2456971.76601852,161.604,34.315,1133.152461
2456971.76603009,161.572,34.572,1127.543076
2456971.76604167,161.540,34.832,1121.951499
2456971.76605324,161.507,35.094,1116.378003
2456971.76606481,161.473,35.359,1110.822867
2456971.76607639,161.439,35.626,1105.286372
2456971.76608796,161.404,35.895,1099.768808
2456971.76609954,161.369,36.166,1094.270466
2456971.76611111,161.333,36.440,1088.791644
2456971.76612269,161.296,36.717,1083.332644
2456971.76613426,161.259,36.995,1077.893773
2456971.76614583,161.221,37.277,1072.475341
2456971.76615741,161.182,37.561,1067.077669
2456971.76616898,161.143,37.847,1061.701078
2456971.76618056,161.103,38.136,1056.345896
2456971.76619213,161.061,38.428,1051.012455
2456971.76620370,161.020,38.722,1045.701093
2456971.76621528,160.977,39.019,1040.412156
2456971.76622685,160.933,39.319,1035.145993
2456971.76623843,160.889,39.621,1029.902958
2456971.76625000,160.844,39.926,1024.683412
2456971.76626157,160.798,40.234,1019.487722
2456971.76627315,160.751,40.545,1014.316261
2456971.76628472,160.702,40.858,1009.169405
2456971.76629630,160.653,41.174,1004.047538
2456971.76630787,160.603,41.494,998.951052
2456971.76631944,160.552,41.816,993.880342
2456971.76633102,160.500,42.141,988.835808
2456971.76634259,160.446,42.469,983.817861
2456971.76635417,160.391,42.800,978.826915
2456971.76636574,160.336,43.135,973.863388
2456971.76637731,160.279,43.472,968.927710
2456971.76638889,160.220,43.812,964.020312
2456971.76640046,160.160,44.156,959.141632
2456971.76641204,160.099,44.502,954.292119
2456971.76642361,160.037,44.852,949.472224
2456971.76643519,159.973,45.205,944.682403
2456971.76644676,159.907,45.561,939.923125
2456971.76645833,159.840,45.921,935.194858
2456971.76646991,159.772,46.284,930.498081
2456971.76648148,159.701,46.650,925.833279
2456971.76649306,159.629,47.019,921.200941
2456971.76650463,159.555,47.392,916.601566
2456971.76651620,159.480,47.768,912.035656
2456971.76652778,159.402,48.148,907.503722
2456971.76653935,159.322,48.531,903.006279
2456971.76655093,159.240,48.917,898.543851
2456971.76656250,159.156,49.307,894.116967
2456971.76657407,159.070,49.701,889.726161
2456971.76658565,158.981,50.097,885.371976
2456971.76659722,158.890,50.498,881.054958
2456971.76660880,158.797,50.902,876.775661
2456971.76662037,158.700,51.309,872.534644
2456971.76663194,158.601,51.721,868.332475
2456971.76664352,158.500,52.135,864.169721
2456971.76665509,158.395,52.554,860.046962
2456971.76666667,158.287,52.976,855.964778
2456971.76667824,158.175,53.401,851.923757
2456971.76668981,158.061,53.830,847.924493
2456971.76670139,157.942,54.263,843.967582
2456971.76671296,157.820,54.699,840.053628
2456971.76672454,157.694,55.140,836.183237
2456971.76673611,157.564,55.583,832.357022
2456971.76674769,157.430,56.031,828.575597
2456971.76675926,157.291,56.482,824.839584
2456971.76677083,157.148,56.936,821.149605
2456971.76678241,156.999,57.394,817.506288
2456971.76679398,156.846,57.856,813.910263
2456971.76680556,156.687,58.322,810.362163
2456971.76681713,156.522,58.791,806.862624
2456971.76682870,156.351,59.263,803.412285
2456971.76684028,156.173,59.740,800.011785
2456971.76685185,155.989,60.219,796.661765
2456971.76686343,155.797,60.702,793.362869
2456971.76687500,155.598,61.189,790.115740
2456971.76688657,155.391,61.679,786.921022
2456971.76689815,155.175,62.172,783.779360
2456971.76690972,154.951,62.669,780.691396
2456971.76692130,154.716,63.169,777.657774
2456971.76693287,154.472,63.672,774.679135
2456971.76694444,154.216,64.178,771.756118
2456971.76695602,153.949,64.688,768.889361
2456971.76696759,153.669,65.200,766.079498
2456971.76697917,153.376,65.716,763.327160
2456971.76699074,153.069,66.234,760.632974
2456971.76700231,152.746,66.755,757.997562
2456971.76701389,152.407,67.279,755.421543
2456971.76702546,152.051,67.805,752.905527
2456971.76703704,151.675,68.334,750.450121
2456971.76704861,151.278,68.865,748.055925
2456971.76706019,150.860,69.398,745.723530
2456971.76707176,150.417,69.933,743.453520
2456971.76708333,149.948,70.470,741.246468
2456971.76709491,149.450,71.009,739.102943
2456971.76710648,148.921,71.549,737.023500
2456971.76711806,148.358,72.090,735.008684
2456971.76712963,147.757,72.633,733.059031
2456971.76714120,147.116,73.176,731.175062
2456971.76715278,146.429,73.720,729.357290
2456971.76716435,145.693,74.263,727.606210
2456971.76717593,144.901,74.807,725.922308
2456971.76718750,144.048,75.350,724.306053
2456971.76719907,143.126,75.891,722.757901
2456971.76721065,142.128,76.431,721.278290
2456971.76722222,141.045,76.969,719.867645
2456971.76723380,139.866,77.503,718.526373
2456971.76724537,138.578,78.034,717.254865
2456971.76725694,137.168,78.560,716.053491
2456971.76726852,135.620,79.080,714.922607
2456971.76728009,133.914,79.594,713.862550
2456971.76729167,132.030,80.098,712.873634
2456971.76730324,129.941,80.592,711.956157
2456971.76731481,127.621,81.073,711.110396
2456971.76732639,125.036,81.540,710.336608
2456971.76733796,122.152,81.988,709.635028
2456971.76734954,118.931,82.414,709.005871
2456971.76736111,115.334,82.815,708.449329
2456971.76737269,111.327,83.184,707.965574
2456971.76738426,106.881,83.518,707.554756
2456971.76739583,101.982,83.809,707.217001
2456971.76740741,96.640,84.050,706.952414
2456971.76741898,90.897,84.237,706.761076
2456971.76743056,84.835,84.362,706.643046
2456971.76744213,78.569,84.422,706.598362
2456971.76745370,72.244,84.415,706.627036
2456971.76746528,66.011,84.340,706.729058
2456971.76747685,60.010,84.202,706.904396
2456971.76748843,54.351,84.003,707.152995
2456971.76750000,49.104,83.750,707.474777
2456971.76751157,44.305,83.450,707.869640
2456971.76752315,39.957,83.109,708.337462
2456971.76753472,36.042,82.732,708.878096
2456971.76754630,32.532,82.326,709.491375
2456971.76755787,29.388,81.895,710.177110
2456971.76756944,26.573,81.444,710.935089
2456971.76758102,24.050,80.975,711.765080
2456971.76759259,21.783,80.491,712.666830
2456971.76760417,19.741,79.996,713.640065
2456971.76761574,17.898,79.490,714.684492
2456971.76762731,16.229,78.977,715.799796
2456971.76763889,14.713,78.456,716.985646
2456971.76765046,13.331,77.930,718.241689
2456971.76766204,12.069,77.400,719.567556
2456971.76767361,10.912,76.865,720.962860
2456971.76768519,9.848,76.329,722.427197
2456971.76769676,8.868,75.790,723.960144
2456971.76770833,7.962,75.249,725.561264
2456971.76771991,7.123,74.708,727.230106
2456971.76773148,6.344,74.166,728.966201
2456971.76774306,5.619,73.624,730.769067
2456971.76775463,4.943,73.082,732.638208
2456971.76776620,4.311,72.540,734.573117
2456971.76777778,3.719,72.000,736.573271
2456971.76778935,3.164,71.460,738.638138
2456971.76780093,2.642,70.922,740.767173
2456971.76781250,2.151,70.386,742.959823
2456971.76782407,1.688,69.851,745.215521
2456971.76783565,1.251,69.318,747.533695
2456971.76784722,0.837,68.787,749.913761
2456971.76785880,0.446,68.259,752.355129
2456971.76787037,0.074,67.733,754.857201
2456971.76788194,359.722,67.209,757.419371
2456971.76789352,359.387,66.688,760.041028
2456971.76790509,359.068,66.170,762.721555
2456971.76791667,358.764,65.654,765.460330
2456971.76792824,358.474,65.141,768.256727
2456971.76793981,358.197,64.632,771.110113
2456971.76795139,357.933,64.125,774.019856
2456971.76796296,357.680,63.622,776.985319
2456971.76797454,357.438,63.121,780.005860
2456971.76798611,357.206,62.624,783.080840
2456971.76799769,356.983,62.131,786.209616
2456971.76800926,356.770,61.640,789.391543
2456971.76802083,356.565,61.153,792.625976
2456971.76803241,356.367,60.670,795.912273
2456971.76804398,356.178,60.190,799.249788
2456971.76805556,355.995,59.713,802.637878
2456971.76806713,355.819,59.240,806.075901
2456971.76807870,355.650,58.771,809.563216
2456971.76809028,355.487,58.305,813.099185
2456971.76810185,355.329,57.842,816.683170
2456971.76811343,355.177,57.384,820.314538
2456971.76812500,355.029,56.928,823.992658
2456971.76813657,354.887,56.477,827.716901
2456971.76814815,354.750,56.029,831.486642
2456971.76815972,354.617,55.585,835.301262
2456971.76817130,354.488,55.144,839.160142
2456971.76818287,354.363,54.707,843.062671
2456971.76819444,354.242,54.274,847.008239
2456971.76820602,354.125,53.844,850.996244
2456971.76821759,354.011,53.418,855.026085
2456971.76822917,353.901,52.995,859.097169
2456971.76824074,353.794,52.576,863.208908
2456971.76825231,353.690,52.161,867.360718
2456971.76826389,353.589,51.749,871.552020
2456971.76827546,353.491,51.341,875.782243
2456971.76828704,353.396,50.937,880.050820
2456971.76829861,353.303,50.536,884.357190
2456971.76831019,353.213,50.138,888.700798
2456971.76832176,353.125,49.744,893.081095
2456971.76833333,353.040,49.354,897.497539
2456971.76834491,352.956,48.967,901.949592
2456971.76835648,352.875,48.583,906.436725
2456971.76836806,352.796,48.203,910.958414
2456971.76837963,352.719,47.826,915.514140
2456971.76839120,352.644,47.453,920.103392
2456971.76840278,352.571,47.083,924.725666
2456971.76841435,352.500,46.716,929.380463
2456971.76842593,352.430,46.353,934.067290
2456971.76843750,352.362,45.993,938.785663
2456971.76844907,352.296,45.636,943.535101
2456971.76846065,352.231,45.283,948.315133
2456971.76847222,352.168,44.932,953.125291
2456971.76848380,352.106,44.585,957.965117
2456971.76849537,352.046,44.241,962.834156
2456971.76850694,351.987,43.900,967.731961
2456971.76851852,351.929,43.562,972.658093
2456971.76853009,351.873,43.228,977.612116
2456971.76854167,351.818,42.896,982.593602
2456971.76855324,351.764,42.567,987.602130
2456971.76856481,351.711,42.242,992.637284
2456971.76857639,351.659,41.919,997.698655
2456971.76858796,351.609,41.599,1002.785839
2456971.76859954,351.559,41.282,1007.898438
2456971.76861111,351.511,40.968,1013.036063
2456971.76862269,351.463,40.657,1018.198328
2456971.76863426,351.417,40.349,1023.384853
2456971.76864583,351.371,40.043,1028.595266
2456971.76865741,351.326,39.740,1033.829197
2456971.76866898,351.283,39.440,1039.086287
2456971.76868056,351.240,39.143,1044.366177
2456971.76869213,351.198,38.848,1049.668518
2456971.76870370,351.157,38.556,1054.992965
2456971.76871528,351.116,38.267,1060.339178
2456971.76872685,351.077,37.980,1065.706823
2456971.76873843,351.038,37.695,1071.095571
2456971.76875000,351.000,37.414,1076.505098
2456971.76876157,350.962,37.134,1081.935087
2456971.76877315,350.926,36.858,1087.385223
2456971.76878472,350.890,36.583,1092.855199
2456971.76879630,350.854,36.311,1098.344711
2456971.76880787,350.819,36.042,1103.853462
2456971.76881944,350.785,35.775,1109.381158
2456971.76883102,350.752,35.510,1114.927510
2456971.76884259,350.719,35.247,1120.492235
2456971.76885417,350.687,34.987,1126.075053
2456971.76886574,350.655,34.729,1131.675690
2456971.76887731,350.624,34.473,1137.293875
2456971.76888889,350.593,34.220,1142.929344
2456971.76890046,350.563,33.968,1148.581834
2456971.76891204,350.534,33.719,1154.251089
2456971.76892361,350.505,33.472,1159.936855
2456971.76893519,350.476,33.227,1165.638885
2456971.76894676,350.448,32.984,1171.356934
2456971.76895833,350.421,32.743,1177.090761
2456971.76896991,350.393,32.504,1182.840129
2456971.76898148,350.367,32.268,1188.604807
2456971.76899306,350.341,32.033,1194.384566
2456971.76900463,350.315,31.800,1200.179181
2456971.76901620,350.289,31.569,1205.988430
2456971.76902778,350.264,31.340,1211.812096
2456971.76903935,350.240,31.113,1217.649965
2456971.76905093,350.216,30.888,1223.501826
2456971.76906250,350.192,30.664,1229.367474
2456971.76907407,350.169,30.443,1235.246703
2456971.76908565,350.146,30.223,1241.139314
2456971.76909722,350.123,30.005,1247.045111
2456971.76910880,350.101,29.789,1252.963898
2456971.76912037,350.079,29.574,1258.895487
2456971.76913194,350.057,29.361,1264.839689
2456971.76914352,350.036,29.150,1270.796321
2456971.76915509,350.015,28.941,1276.765202
2456971.76916667,349.994,28.733,1282.746152
2456971.76917824,349.974,28.527,1288.738997
2456971.76918981,349.954,28.323,1294.743564
2456971.76920139,349.934,28.120,1300.759684
2456971.76921296,349.915,27.919,1306.787190
2456971.76922454,349.896,27.719,1312.825917
2456971.76923611,349.877,27.521,1318.875705
2456971.76924769,349.858,27.324,1324.936394
2456971.76925926,349.840,27.129,1331.007828
2456971.76927083,349.822,26.935,1337.089854
2456971.76928241,349.805,26.743,1343.182320
2456971.76929398,349.787,26.553,1349.285077
2456971.76930556,349.770,26.363,1355.397980
2456971.76931713,349.753,26.175,1361.520883
2456971.76932870,349.736,25.989,1367.653646
2456971.76934028,349.720,25.804,1373.796128
2456971.76935185,349.703,25.620,1379.948193
2456971.76936343,349.688,25.438,1386.109706
2456971.76937500,349.672,25.257,1392.280533
2456971.76938657,349.656,25.077,1398.460544
2456971.76939815,349.641,24.899,1404.649611
2456971.76940972,349.626,24.722,1410.847606
2456971.76942130,349.611,24.546,1417.054405
2456971.76943287,349.596,24.372,1423.269886
2456971.76944444,349.582,24.198,1429.493927
2456971.76945602,349.567,24.026,1435.726410
2456971.76946759,349.553,23.856,1441.967218
2456971.76947917,349.540,23.686,1448.216235
2456971.76949074,349.526,23.518,1454.473349
2456971.76950231,349.512,23.350,1460.738447
2456971.76951389,349.499,23.184,1467.011421
2456971.76952546,349.486,23.019,1473.292161
2456971.76953704,349.473,22.856,1479.580562
2456971.76954861,349.460,22.693,1485.876518
2456971.76956019,349.448,22.532,1492.179927
2456971.76957176,349.435,22.371,1498.490686
2456971.76958333,349.423,22.212,1504.808695
2456971.76959491,349.411,22.054,1511.133857
2456971.76960648,349.399,21.896,1517.466074
2456971.76961806,349.387,21.740,1523.805250
2456971.76962963,349.376,21.585,1530.151292
2456971.76964120,349.364,21.431,1536.504106
2456971.76965278,349.353,21.278,1542.863602
2456971.76966435,349.342,21.126,1549.229690
2456971.76967593,349.331,20.975,1555.602281
2456971.76968750,349.320,20.825,1561.981287
2456971.76969907,349.309,20.676,1568.366623
2456971.76971065,349.299,20.527,1574.758204
2456971.76972222,349.288,20.380,1581.155946
2456971.76973380,349.278,20.234,1587.559769
2456971.76974537,349.268,20.089,1593.969590
2456971.76975694,349.258,19.944,1600.385330
2456971.76976852,349.248,19.801,1606.806910
2456971.76978009,349.238,19.658,1613.234253
2456971.76979167,349.228,19.516,1619.667283
2456971.76980324,349.219,19.375,1626.105924
2456971.76981481,349.210,19.235,1632.550102
2456971.76982639,349.200,19.096,1638.999746
2456971.76983796,349.191,18.958,1645.454780
2456971.76984954,349.182,18.821,1651.915137
2456971.76986111,349.173,18.684,1658.380744
2456971.76987269,349.165,18.548,1664.851535
2456971.76988426,349.156,18.413,1671.327439
2456971.76989583,349.147,18.279,1677.808392
2456971.76990741,349.139,18.146,1684.294327
2456971.76991898,349.131,18.013,1690.785177
2456971.76993056,349.122,17.881,1697.280881
2456971.76994213,349.114,17.750,1703.781373
2456971.76995370,349.106,17.620,1710.286592
2456971.76996528,349.098,17.491,1716.796476
2456971.76997685,349.090,17.362,1723.310966
2456971.76998843,349.083,17.234,1729.830000
2456971.77000000,349.075,17.106,1736.353520
2456971.77001157,349.068,16.980,1742.881467
2456971.77002315,349.060,16.854,1749.413785
2456971.77003472,349.053,16.729,1755.950417
2456971.77004630,349.046,16.604,1762.491307
2456971.77005787,349.039,16.481,1769.036399
2456971.77006944,349.032,16.358,1775.585641
2456971.77008102,349.025,16.235,1782.138977
2456971.77009259,349.018,16.113,1788.696356
2456971.77010417,349.011,15.992,1795.257726
2456971.77011574,349.004,15.872,1801.823034
2456971.77012731,348.998,15.752,1808.392230
